project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lm
ant,Protected Static Method,org.apache.tools.ant.taskdefs.JDBCTask.getLoaderMap,1.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,1,1,1,1,False
ant,Private Method,org.apache.tools.ant.taskdefs.optional.net.FTP.findFileName,5.0,33.0,0.0,30.0,7.0,22.0,3.0,8.0,15.0,1.0,16.0,23.0,8.0,15.0,7.0,7.0,8.0,6.0,6.0,6.0,4.0,6.0,0.1,7,7,8,6,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.sound.SoundTask.BuildAlert.getSource,4.0,34.0,0.0,26.0,8.0,19.0,8.0,12.0,8.0,1.0,15.0,21.0,9.0,12.0,6.0,6.0,6.0,1.0,1.0,0.0,4.0,0.0,0.31,6,6,6,1,False
ant,Constructor,org.apache.tools.ant.Project.AntRefTable.AntRefTable,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
ant,Private Method,org.apache.tools.ant.types.optional.ScriptFilter.init,3.0,11.0,0.0,6.0,1.0,3.0,5.0,2.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.83,2,2,2,1,False
ant,Private Method,org.apache.tools.ant.taskdefs.optional.unix.Symlink.writePropertyFile,5.0,21.0,0.0,13.0,3.0,9.0,8.0,3.0,2.0,0.0,5.0,7.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.62,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.types.resolver.ApacheCatalog.addEntry,5.0,49.0,9.0,23.0,6.0,18.0,17.0,8.0,5.0,1.0,10.0,15.0,6.0,9.0,5.0,5.0,5.0,1.0,3.0,0.0,2.0,0.0,0.74,5,5,5,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.NetRexxC.setDestDir,1.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.vss.MSVSSADD.setRecursive,1.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.filters.SortFilter.read,3.0,55.0,2.0,35.0,2.0,26.0,18.0,16.0,28.0,1.0,18.0,26.0,2.0,24.0,8.0,8.0,8.0,3.0,5.0,3.0,3.0,3.0,0.51,8,8,8,3,False
ant,Public Method,org.apache.tools.ant.taskdefs.SubAnt.setInheritrefs,1.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.util.StringTokenizer.getToken,6.0,56.0,0.0,49.0,7.0,38.0,7.0,8.0,30.0,1.0,24.0,34.0,7.0,27.0,10.0,10.0,10.0,7.0,13.0,12.0,5.0,11.0,0.14,10,10,10,7,False
ant,Private Method,org.apache.tools.ant.IntrospectionHelper.createTopLevel,4.0,13.0,0.0,13.0,5.0,8.0,0.0,5.0,3.0,0.0,6.0,9.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,3,3,3,3,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool.setServer,1.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool.setDestdir,2.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,1,1,1,1,False
ant,Protected Method,org.apache.tools.ant.taskdefs.optional.Cab.createListFile,3.0,29.0,3.0,16.0,5.0,11.0,10.0,8.0,2.0,0.0,10.0,13.0,5.0,8.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.63,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.Javah.setBootclasspath,2.0,11.0,0.0,7.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.57,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.incColumn,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.setClientjar,1.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.Javac.setExecutable,1.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.33,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.property.LocalProperties.exitScope,3.0,4.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,1,1,1,1,False
ant,Public Static Method,org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.main,20.0,170.0,7.0,129.0,29.0,109.0,34.0,33.0,1800.0,3.0,71.0,96.0,29.0,67.0,26.0,26.0,30.0,1.0,16.0,0.0,6.0,0.0,0.26,26,26,30,1,False
