Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"ByteCodeVisitorAdapter.java",ByteCodeVisitorAdapter.java,1,1,1,1,5,0,2,3,,,,,1,0,0,205,,205,205,0,205,,0,0,0,205,,1282,206,445,239,0,631,,,,1,207,207,0,,,,,,1,1,1,1,,,0,,,,1.42,205,205,205,205
File,"ByteConstant.java",ByteConstant.java,1,1,1,1,3,0,3,0,,,,,1,0,0,11,,11,11,1,11,,0,0,0,11,,54,3,40,15,15,13,,,,15,28,15,13,,,,,,2,2,2,1,,,1,,,,0.33,12,12,12,11
File,"CaseLabel.java",CaseLabel.java,2,2,2,1,8,0,7,1,,,,,1,0,0,6,,6,6,2,6,,3,0,0,3,,81,1,51,12,30,31,,,,25,39,14,25,,,,,,4,4,4,1,,,3,,,,0.61,13,13,13,6
File,"CaseStatement.java",CaseStatement.java,2,2,2,1,12,0,9,1,,,,,1,0,0,7,,7,7,2,7,,0,0,0,7,,114,16,78,26,40,23,,,,35,54,18,36,,,,,,6,6,7,5,,,2,,,,0.29,18,18,19,11
File,"CastExpression.java",CastExpression.java,1,1,1,1,10,0,5,4,,,,,1,0,0,11,,11,11,2,11,,5,0,0,6,,177,15,68,19,38,94,,,,31,48,19,29,,,,,,3,3,3,1,,,1,,,,1.38,18,18,18,11
File,"CastExpression.java",CastExpression.java,7,7,8,4,33,2,25,7,,,,,1,0,0,8,,8,8,3,8,,0,0,0,8,,303,31,217,38,148,74,,,,95,152,28,124,,,,,,37,37,43,29,,,5,,,,0.34,56,56,67,38
File,"CatchClause.java",CatchClause.java,1,1,1,1,10,0,5,4,,,,,1,0,0,11,,11,11,2,11,,5,0,0,6,,178,14,69,19,39,95,,,,31,48,19,29,,,,,,3,3,3,1,,,1,,,,1.38,18,18,18,11
File,"CharArrayBuffer.java",CharArrayBuffer.java,2,2,2,1,13,0,7,5,,,,,1,0,1,10,,10,10,4,10,,0,0,0,10,,191,7,83,25,51,101,,,,50,75,27,48,,,,,,8,8,8,3,,,3,,,,1.22,26,26,26,12
File,"CharArrayCache.java",CharArrayCache.java,2,2,2,1,13,0,8,5,,,,,1,0,0,12,,12,12,4,12,,0,2,0,10,,184,4,110,29,66,76,,,,64,92,34,58,,,,,,4,4,4,3,,,2,,,,0.69,30,30,30,22
File,"CharConstant.java",CharConstant.java,1,1,1,1,3,0,3,0,,,,,1,0,0,11,,11,11,1,11,,0,0,0,11,,54,3,40,15,15,13,,,,15,28,15,13,,,,,,2,2,2,1,,,1,,,,0.33,12,12,12,11
File,"CharLiteral.java",CharLiteral.java,3,2,3,2,13,0,11,2,,,,,1,0,0,6,,6,6,1,6,,0,1,0,5,,101,4,74,16,51,24,,,,41,54,16,38,,,,,,12,5,12,11,,,2,,,,0.32,19,12,19,16
File,"CharOperation.java",CharOperation.java,5,5,6,3,51,1,19,31,,,,,1,49,2,49,,49,0,0,49,,0,0,0,49,,2612,103,951,228,725,1583,,,,471,705,198,507,,,,,,31,31,49,15,,,4,,,,1.66,264,260,302,168
File,"CharacterLiteral.java",CharacterLiteral.java,4,2,5,2,22,0,16,7,,,,,1,0,0,11,,11,11,1,11,,5,0,0,6,,310,17,193,29,153,123,,,,97,122,29,93,,,,,,24,9,33,22,,,4,,,,0.64,54,24,63,32
File,"ClassFile.java",ClassFile.java,2,2,2,1,13,0,10,3,,,,,2,4,0,49,,49,45,2,49,,3,3,7,36,,688,22,486,140,307,189,,,,251,369,158,211,,,,,,13,13,13,11,,,5,,,,0.39,119,119,126,83
File,"ClassFile.java",ClassFile.java,6,5,6,1,63,1,47,15,,,,,1,4,4,43,,43,39,16,43,,0,1,0,42,,2838,99,2086,459,1658,703,,,,1222,1462,412,1050,,,,,,23,23,25,11,,,7,,,,0.34,260,248,277,60
File,"ClassFileAttribute.java",ClassFileAttribute.java,1,1,1,1,6,0,4,1,,,,,1,0,1,4,,4,4,3,4,,0,0,0,4,,56,7,30,16,10,19,,,,18,24,16,8,,,,,,2,2,2,1,,,1,,,,0.63,5,5,5,4
File,"ClassFileBytesDisassembler.java",ClassFileBytesDisassembler.java,0,0,0,0,0,0,0,0,,,,,1,0,2,0,,3,3,0,3,,0,0,0,3,,65,6,8,7,2,51,,,,6,7,7,0,,,,,,0,0,0,0,,,0,,,,6.38,0,0,0,0
File,"ClassFileConstants.java",ClassFileConstants.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,36,0,,0,0,0,0,,59,7,40,39,36,14,,,,38,39,39,0,,,,,,0,0,0,0,,,0,,,,0.35,0,0,0,0
File,"ClassFileInfo.java",ClassFileInfo.java,3,3,3,1,16,0,11,4,,,,,1,0,0,8,,8,8,2,8,,4,3,1,0,,179,4,113,45,63,65,,,,73,98,51,47,,,,,,6,6,6,1,,,3,,,,0.58,24,24,24,8
File,"ClassFileReader.java",ClassFileReader.java,2,2,2,1,15,0,10,3,,,,,1,0,4,23,,23,23,20,23,,0,1,0,22,,424,34,288,75,177,102,,,,187,240,85,155,,,,,,41,31,41,4,,,6,,,,0.35,63,53,63,26
File,"ClassFileReader.java",ClassFileReader.java,4,4,5,3,19,0,13,5,,,,,1,6,0,39,,39,33,18,39,,0,6,1,32,,803,24,553,133,377,234,,,,306,453,139,314,,,,,,43,43,50,32,,,7,,,,0.42,179,161,199,118
File,"ClassFileStruct.java",ClassFileStruct.java,2,2,3,1,10,0,9,0,,,,,1,2,0,16,,16,14,2,16,,0,0,1,15,,184,11,161,38,100,19,,,,76,121,38,83,,,,,,15,15,21,1,,,4,,,,0.12,44,44,54,16
File,"ClassFileStruct.java",ClassFileStruct.java,1,1,1,1,8,0,7,0,,,,,1,0,0,11,,11,11,0,11,,1,0,10,0,,109,8,88,23,58,13,,,,38,58,24,34,,,,,,6,6,7,6,,,3,,,,0.15,20,20,21,16
File,"ClassFileWorkingCopy.java",ClassFileWorkingCopy.java,1,1,1,1,4,0,3,1,,,,,1,0,0,73,,73,73,1,73,,0,0,0,73,,605,75,286,143,69,244,,,,92,166,97,69,,,,,,1,1,1,1,,,0,,,,0.85,73,73,73,73
File,"ClassFormatException.java",ClassFormatException.java,1,1,1,1,4,0,3,1,,,,,1,0,29,4,,4,4,2,4,,0,0,0,4,,68,5,47,37,34,16,,,,37,42,37,5,,,,,,1,1,1,1,,,0,,,,0.34,4,4,4,4
File,"ClassFormatException.java",ClassFormatException.java,1,1,1,1,6,0,2,3,,,,,1,0,6,2,,2,2,0,2,,0,0,0,2,,40,3,14,10,7,23,,,,8,11,10,1,,,,,,1,1,1,1,,,0,,,,1.64,2,2,2,2
File,"ClassInstanceCreation.java",ClassInstanceCreation.java,1,1,1,1,11,0,5,5,,,,,1,0,0,15,,15,15,4,15,,5,0,0,10,,252,23,86,26,48,143,,,,39,58,25,33,,,,,,4,4,4,1,,,1,,,,1.66,21,21,21,15
File,"ClassLiteralAccess.java",ClassLiteralAccess.java,1,1,2,1,10,1,8,1,,,,,1,0,0,6,,6,6,3,6,,0,0,0,6,,94,16,58,26,24,21,,,,25,37,17,20,,,,,,3,3,4,3,,,1,,,,0.36,11,11,13,8
File,"ClassScope.java",ClassScope.java,9,9,9,4,37,2,32,3,,,,,1,0,0,21,,21,21,1,21,,5,12,0,4,,875,77,697,137,549,123,,,,395,579,149,430,,,,,,38,38,38,14,,,6,,,,0.18,191,191,203,89
File,"ClasspathContainerInitializer.java",ClasspathContainerInitializer.java,1,1,1,1,15,0,2,12,,,,,1,0,0,4,,5,5,0,5,,0,0,0,5,,136,12,16,9,2,108,,,,6,11,9,2,,,,,,1,1,1,1,,,0,,,,6.75,4,4,4,4
File,"ClasspathDirectory.java",ClasspathDirectory.java,3,3,4,3,10,0,9,1,,,,,1,0,2,8,,8,8,5,8,,4,0,0,4,,118,12,94,37,61,20,,,,56,84,38,46,,,,,,10,10,12,8,,,4,,,,0.21,28,28,32,25
File,"ClasspathDirectory.java",ClasspathDirectory.java,2,2,2,2,7,0,7,0,,,,,1,0,0,12,,12,12,5,12,,3,0,1,8,,134,21,101,36,57,20,,,,57,89,38,51,,,,,,9,9,10,9,,,6,,,,0.20,33,33,35,29
File,"ClasspathEntry.java",ClasspathEntry.java,5,4,5,2,24,1,19,6,,,,,1,3,3,19,,19,16,10,19,,2,0,0,17,,597,63,391,84,275,201,,,,194,274,76,198,,,,,,20,20,22,20,,,4,,,,0.51,102,82,111,52
File,"ClasspathJar.java",ClasspathJar.java,2,2,2,2,8,0,7,0,,,,,1,0,0,9,,9,9,5,9,,2,0,0,7,,117,19,86,29,48,18,,,,54,77,30,47,,,,,,7,7,7,6,,,4,,,,0.21,24,24,25,19
File,"ClasspathJar.java",ClasspathJar.java,2,2,2,2,8,0,7,1,,,,,1,0,0,6,,6,6,3,6,,0,0,0,6,,79,9,58,23,29,16,,,,35,50,24,26,,,,,,5,5,5,5,,,3,,,,0.28,15,15,16,13
File,"ClasspathLocation.java",ClasspathLocation.java,1,1,1,1,2,0,2,0,,,,,1,4,0,7,,10,6,0,10,,3,0,0,7,,52,12,28,15,5,12,,,,12,20,15,5,,,,,,1,1,1,1,,,0,,,,0.43,7,7,7,7
File,"ClasspathMultiDirectory.java",ClasspathMultiDirectory.java,2,2,3,1,7,0,6,0,,,,,1,0,0,4,,4,4,3,4,,1,0,1,2,,55,11,33,13,16,15,,,,19,28,13,15,,,,,,3,3,5,3,,,1,,,,0.45,8,8,12,6
File,"ClasspathSourceDirectory.java",ClasspathSourceDirectory.java,2,2,2,1,7,0,6,0,,,,,1,0,0,10,,10,10,5,10,,3,0,0,7,,110,17,83,35,43,16,,,,54,77,37,40,,,,,,8,8,9,5,,,4,,,,0.19,24,24,25,19
File,"ClasspathVariableInitializer.java",ClasspathVariableInitializer.java,1,1,1,1,5,0,2,3,,,,,1,0,0,1,,2,2,0,2,,0,0,0,2,,51,4,6,4,0,41,,,,2,4,4,0,,,,,,1,1,1,1,,,0,,,,6.83,1,1,1,1
File,"Clinit.java",Clinit.java,2,2,2,1,17,1,12,3,,,,,1,0,1,12,,12,12,2,12,,0,1,0,11,,251,33,168,50,107,53,,,,87,116,43,73,,,,,,7,7,7,1,,,5,,,,0.32,28,28,30,12
File,"CodeAttribute.java",CodeAttribute.java,19,3,19,1,85,0,82,2,,,,,1,0,1,13,,13,13,13,13,,1,0,0,12,,1170,16,1105,60,1017,49,,,,808,855,64,791,,,,,,229,26,234,3,,,3,,,,0.04,249,46,254,15
File,"CodeByteStream.java",CodeByteStream.java,3,2,3,1,12,0,11,1,,,,,1,0,0,25,,25,25,5,25,,0,0,1,24,,342,5,290,67,210,50,,,,157,228,69,159,,,,,,19,9,20,1,,,3,,,,0.17,80,70,87,25
File,"CodeFormatter.java",CodeFormatter.java,0,0,0,0,0,0,0,0,,,,,1,0,4,0,,2,2,0,2,,0,0,0,2,,86,8,10,9,4,68,,,,8,9,9,0,,,,,,0,0,0,0,,,0,,,,6.80,0,0,0,0
File,"CodeFormatter.java",CodeFormatter.java,10,6,13,2,48,2,37,12,,,,,1,8,2,50,,50,42,23,50,,0,35,0,15,,2578,196,1915,237,1549,678,,,,810,1090,237,853,,,,,,140,79,229,37,,,8,,,,0.35,502,303,682,110
File,"CodeFormatterParser.java",CodeFormatterParser.java,2,2,2,1,20,2,16,1,,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,89,13,59,15,36,17,,,,35,44,13,31,,,,,,4,4,4,3,,,1,,,,0.29,8,8,8,5
File,"CodeFormatterVisitor.java",CodeFormatterVisitor.java,5,5,6,1,30,2,24,3,,,,,2,0,3,109,,109,109,6,109,,2,24,0,83,,3598,381,2798,533,1973,457,,,,1463,2028,474,1554,,,,,,35,35,35,13,,,6,,,,0.16,631,598,665,136
File,"CodeSnippetAllocationExpression.java",CodeSnippetAllocationExpression.java,6,6,7,2,31,0,27,2,,,,,1,0,0,5,,5,5,2,5,,0,0,0,5,,192,6,156,34,98,31,,,,80,114,35,79,,,,,,19,19,20,10,,,5,,,,0.20,33,33,35,14
File,"CodeSnippetClassFile.java",CodeSnippetClassFile.java,16,16,17,6,98,3,75,22,,,,,1,1,0,2,,2,1,0,2,,0,0,0,2,,222,8,164,38,112,54,,,,103,134,42,92,,,,,,22,22,25,11,,,7,,,,0.33,32,32,35,12
File,"CodeSnippetCodeStream.java",CodeSnippetCodeStream.java,3,2,3,1,16,0,14,1,,,,,2,0,1,24,,24,24,0,24,,0,0,10,14,,414,3,371,53,288,56,,,,221,280,58,222,,,,,,12,7,12,1,,,4,,,,0.15,79,58,82,24
File,"CodeSnippetCompiler.java",CodeSnippetCompiler.java,1,1,1,1,16,0,14,2,,,,,1,0,0,2,,2,2,3,2,,0,0,0,2,,66,6,40,21,16,20,,,,14,17,13,4,,,,,,1,1,1,1,,,0,,,,0.50,2,2,2,2
File,"CodeSnippetConstantPool.java",CodeSnippetConstantPool.java,9,7,14,5,62,0,48,13,,,,,1,0,140,27,,27,27,3,27,,0,0,0,27,,1855,9,1455,314,1164,463,,,,793,989,314,675,,,,,,63,39,139,63,,,5,,,,0.32,257,195,390,158
File,"CodeSnippetEnvironment.java",CodeSnippetEnvironment.java,2,2,2,2,11,0,9,2,,,,,1,0,0,5,,5,5,2,5,,0,0,0,5,,89,2,59,23,30,29,,,,33,46,24,22,,,,,,7,7,7,7,,,3,,,,0.49,12,12,12,11
File,"CodeSnippetEvaluator.java",CodeSnippetEvaluator.java,2,2,3,1,22,1,16,4,,,,,1,0,1,7,,7,7,2,7,,2,2,3,0,,204,17,132,37,91,56,,,,66,84,38,46,,,,,,6,6,6,1,,,4,,,,0.42,20,17,21,7
File,"CodeSnippetFieldReference.java",CodeSnippetFieldReference.java,7,7,9,1,42,1,33,8,,,,,1,0,0,8,,8,8,2,8,,0,0,0,8,,377,19,286,35,201,84,,,,138,195,35,160,,,,,,12,12,17,7,,,6,,,,0.29,56,56,76,14
File,"CodeSnippetMessageSend.java",CodeSnippetMessageSend.java,10,10,12,4,50,2,40,8,,,,,1,0,0,5,,5,5,2,5,,0,0,0,5,,283,12,224,41,155,53,,,,109,158,41,117,,,,,,26,26,28,19,,,5,,,,0.24,52,50,63,23
File,"CodeSnippetParser.java",CodeSnippetParser.java,2,2,2,1,16,0,13,3,,,,,1,0,0,39,,39,39,6,39,,0,2,36,1,,699,45,528,99,376,153,,,,285,377,101,276,,,,,,20,20,22,7,,,4,,,,0.29,97,97,113,47
File,"CodeSnippetQualifiedNameReference.java",CodeSnippetQualifiedNameReference.java,8,8,10,3,41,1,35,6,,,,,1,0,0,14,,14,14,2,14,,0,0,0,14,,636,31,518,77,361,108,,,,229,340,69,271,,,,,,27,26,31,13,,,7,,,,0.21,115,114,152,42
File,"CodeSnippetReturnStatement.java",CodeSnippetReturnStatement.java,1,1,2,1,8,0,6,2,,,,,1,0,0,12,,12,12,1,12,,0,0,0,12,,137,13,88,31,40,39,,,,42,64,31,33,,,,,,7,7,7,6,,,3,,,,0.44,21,21,24,17
File,"CodeSnippetScope.java",CodeSnippetScope.java,12,12,14,9,45,3,36,6,,,,,1,0,0,14,,14,14,0,14,,0,0,1,13,,772,73,536,120,404,182,,,,297,472,128,344,,,,,,30,30,32,23,,,7,,,,0.34,179,179,198,135
File,"CodeSnippetSingleNameReference.java",CodeSnippetSingleNameReference.java,11,10,13,4,54,0,48,8,,,,,1,0,0,10,,10,10,2,10,,0,0,0,10,,594,13,511,71,359,106,,,,226,333,71,262,,,,,,25,23,33,10,,,7,,,,0.21,116,108,139,42
File,"CodeSnippetSkeleton.java",CodeSnippetSkeleton.java,1,1,1,1,3,0,3,0,,,,,2,0,0,25,,25,25,5,25,,0,0,0,25,,148,12,114,41,47,30,,,,41,68,40,28,,,,,,1,1,1,1,,,0,,,,0.26,25,25,25,25
File,"CodeSnippetSuperReference.java",CodeSnippetSuperReference.java,1,1,1,1,3,0,2,0,,,,,1,0,0,7,,7,7,1,7,,0,0,0,7,,54,6,29,15,6,20,,,,13,21,15,6,,,,,,1,1,1,1,,,0,,,,0.69,7,7,7,7
File,"CodeSnippetThisReference.java",CodeSnippetThisReference.java,1,1,2,1,7,0,5,1,,,,,1,0,0,10,,10,10,3,10,,0,0,0,10,,104,8,71,26,33,28,,,,39,58,26,32,,,,,,5,5,6,4,,,1,,,,0.39,18,18,20,15
File,"CodeSnippetToCuMapper.java",CodeSnippetToCuMapper.java,1,1,2,1,12,0,9,2,,,,,3,0,0,27,,27,27,12,27,,0,1,0,26,,297,20,210,32,146,86,,,,121,165,54,111,,,,,,8,8,10,6,,,2,,,,0.41,45,45,56,32
File,"CodeSnippetTypeDeclaration.java",CodeSnippetTypeDeclaration.java,7,7,7,3,31,2,22,6,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,83,9,52,9,33,23,,,,30,45,11,34,,,,,,13,13,13,6,,,3,,,,0.44,14,14,14,7
File,"CodeStream.java",CodeStream.java,4,3,4,1,18,0,17,1,,,,,1,4,10,298,,298,294,27,298,,0,1,2,295,,5655,66,5172,455,3957,484,,,,2652,3665,480,3185,,,,,,41,23,41,10,,,6,,,,0.09,1241,1016,1302,373
File,"CommitWorkingCopyOperation.java",CommitWorkingCopyOperation.java,3,3,3,2,24,1,15,8,,,,,1,0,0,4,,4,4,0,4,,0,0,2,2,,144,7,71,22,43,67,,,,40,56,22,34,,,,,,8,8,8,3,,,3,,,,0.94,13,13,14,8
File,"CompilationResult.java",CompilationResult.java,4,4,4,1,22,1,21,0,,,,,1,0,0,5,,5,5,16,5,,0,1,0,4,,182,18,130,58,75,35,,,,75,93,48,45,,,,,,12,12,12,3,,,4,,,,0.27,23,23,23,7
File,"CompilationUnit.java",CompilationUnit.java,2,2,2,1,11,0,8,2,,,,,3,0,0,100,,100,100,1,100,,0,0,13,87,,1136,53,759,217,479,352,,,,366,565,225,340,,,,,,13,9,15,11,,,5,,,,0.46,211,205,227,134
File,"CompilationUnit.java",CompilationUnit.java,1,1,1,1,18,0,7,11,,,,,1,0,2,19,,19,19,6,19,,8,0,0,11,,479,33,150,46,87,300,,,,72,107,46,61,,,,,,8,8,8,7,,,3,,,,2.00,36,36,36,25
File,"CompilationUnit.java",CompilationUnit.java,2,2,2,1,8,0,7,1,,,,,1,0,0,6,,6,6,4,6,,0,0,0,6,,74,8,54,19,26,20,,,,27,41,19,22,,,,,,6,6,7,3,,,2,,,,0.37,13,13,14,8
File,"CompilationUnit.java",CompilationUnit.java,1,1,1,1,5,0,4,0,,,,,1,0,0,6,,6,6,3,6,,0,0,0,6,,54,5,34,15,15,20,,,,18,27,15,12,,,,,,3,3,4,1,,,1,,,,0.59,8,8,9,6
File,"CompilationUnitDeclaration.java",CompilationUnitDeclaration.java,3,3,3,1,12,1,10,0,,,,,1,0,0,19,,19,19,11,19,,0,1,0,18,,312,45,223,55,123,52,,,,113,180,63,117,,,,,,9,9,9,3,,,4,,,,0.23,67,66,71,25
File,"CompilationUnitElementInfo.java",CompilationUnitElementInfo.java,1,1,1,1,4,0,3,1,,,,,1,0,0,4,,4,4,2,4,,0,0,2,2,,45,4,18,9,4,24,,,,8,13,9,4,,,,,,1,1,1,1,,,0,,,,1.33,4,4,4,4
File,"CompilationUnitProblemFinder.java",CompilationUnitProblemFinder.java,1,1,2,1,17,1,12,6,,,,,2,6,0,9,,9,3,0,9,,0,1,4,4,,212,23,127,57,63,74,,,,48,66,40,26,,,,,,5,5,6,3,,,2,,,,0.58,17,17,18,11
File,"CompilationUnitResolver.java",CompilationUnitResolver.java,2,2,2,1,20,1,15,4,,,,,4,10,0,17,,17,7,0,17,,0,2,4,11,,355,37,249,86,156,86,,,,88,124,64,60,,,,,,7,7,10,4,,,2,,,,0.35,34,34,37,20
File,"CompilationUnitScope.java",CompilationUnitScope.java,6,6,7,4,25,1,22,2,,,,,1,0,0,20,,20,20,11,20,,11,2,0,7,,599,47,471,97,341,99,,,,266,395,118,277,,,,,,26,26,27,20,,,5,,,,0.21,134,134,153,83
File,"CompilationUnitSorter.java",CompilationUnitSorter.java,1,1,2,1,57,0,7,50,,,,,1,1,1,2,,2,1,0,2,,0,1,0,1,,176,7,24,17,6,146,,,,12,16,13,3,,,,,,2,2,3,1,,,1,,,,6.08,3,3,4,2
File,"CompilationUnitStructureRequestor.java",CompilationUnitStructureRequestor.java,1,1,2,1,17,1,13,3,,,,,1,1,2,24,,24,23,15,24,,1,0,5,18,,551,56,357,157,198,149,,,,199,245,103,142,,,,,,6,6,7,3,,,3,,,,0.42,46,46,49,26
File,"CompilationUnitVisitor.java",CompilationUnitVisitor.java,1,1,1,1,17,0,12,4,,,,,4,5,0,11,,11,6,0,11,,0,0,4,7,,207,18,135,53,74,62,,,,47,64,44,20,,,,,,4,4,4,1,,,2,,,,0.46,15,15,15,11
File,"Compiler.java",Compiler.java,3,3,4,1,32,2,20,11,,,,,3,0,2,18,,18,18,8,18,,0,0,5,13,,635,58,378,82,262,231,,,,148,212,56,156,,,,,,11,11,13,6,,,4,,,,0.61,68,68,76,28
File,"CompilerModifiers.java",CompilerModifiers.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,19,0,,0,0,0,0,,38,3,23,22,19,29,,,,21,22,22,0,,,,,,0,0,0,0,,,0,,,,1.26,0,0,0,0
File,"CompilerOptions.java",CompilerOptions.java,11,11,11,6,38,0,33,8,,,,,1,2,80,11,,11,9,19,11,,1,0,0,10,,616,39,496,136,401,188,,,,320,419,134,285,,,,,,70,70,70,44,,,4,,,,0.38,123,123,123,68
File,"CompletionEngine.java",CompletionEngine.java,7,7,8,3,47,6,39,3,,,,,4,0,15,69,,69,69,26,69,,4,46,1,18,,3422,494,2721,563,2124,268,,,,1164,1647,482,1165,,,,,,40,40,45,25,,,16,,,,0.10,532,514,618,270
File,"CompletionNodeDetector.java",CompletionNodeDetector.java,1,1,1,1,3,0,3,0,,,,,1,0,0,73,,73,73,3,73,,0,2,0,71,,261,7,241,81,82,13,,,,83,161,81,80,,,,,,3,3,10,1,,,2,,,,0.05,77,77,85,73
File,"CompletionNodeFound.java",CompletionNodeFound.java,1,1,1,1,3,0,3,0,,,,,1,0,0,3,,3,3,3,3,,0,0,0,3,,32,2,20,11,5,11,,,,12,16,11,5,,,,,,1,1,1,1,,,0,,,,0.55,3,3,3,3
File,"CompletionOnArgumentName.java",CompletionOnArgumentName.java,1,1,1,1,6,1,5,0,,,,,1,0,1,4,,4,4,2,4,,0,0,0,4,,58,13,35,15,16,13,,,,23,30,15,15,,,,,,3,3,3,1,,,1,,,,0.37,6,6,6,4
File,"CompletionOnClassLiteralAccess.java",CompletionOnClassLiteralAccess.java,1,1,1,1,5,1,4,0,,,,,1,0,0,3,,3,3,2,3,,0,0,0,3,,61,10,21,9,8,31,,,,11,16,9,7,,,,,,2,2,2,1,,,1,,,,1.48,4,4,4,3
File,"CompletionOnClassReference.java",CompletionOnClassReference.java,1,1,1,1,4,1,3,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,24,5,9,4,2,11,,,,3,6,4,2,,,,,,1,1,1,1,,,0,,,,1.22,2,2,2,2
File,"CompletionOnExceptionReference.java",CompletionOnExceptionReference.java,1,1,1,1,4,1,3,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,50,5,9,4,2,37,,,,3,6,4,2,,,,,,1,1,1,1,,,0,,,,4.11,2,2,2,2
File,"CompletionOnExplicitConstructorCall.java",CompletionOnExplicitConstructorCall.java,4,4,4,1,13,1,12,1,,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,83,10,42,9,26,36,,,,23,36,11,25,,,,,,6,6,7,1,,,3,,,,0.86,13,13,14,3
File,"CompletionOnFieldName.java",CompletionOnFieldName.java,1,1,1,1,6,0,6,1,,,,,1,0,1,3,,3,3,1,3,,0,0,0,3,,44,7,27,11,12,15,,,,17,23,11,12,,,,,,3,3,3,1,,,1,,,,0.56,5,5,5,3
File,"CompletionOnFieldType.java",CompletionOnFieldType.java,1,1,1,1,6,0,5,0,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,59,5,24,9,11,31,,,,14,19,9,10,,,,,,2,2,2,1,,,1,,,,1.29,4,4,4,3
File,"CompletionOnImportReference.java",CompletionOnImportReference.java,2,2,2,1,6,0,5,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,51,5,15,5,6,32,,,,9,14,6,8,,,,,,3,3,3,1,,,2,,,,2.13,4,4,4,2
File,"CompletionOnInterfaceReference.java",CompletionOnInterfaceReference.java,1,1,1,1,3,0,3,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,20,1,9,4,2,11,,,,3,6,4,2,,,,,,1,1,1,1,,,0,,,,1.22,2,2,2,2
File,"CompletionOnKeyword.java",CompletionOnKeyword.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,17,2,5,4,0,10,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,2.00,0,0,0,0
File,"CompletionOnKeyword1.java",CompletionOnKeyword1.java,1,1,1,1,3,0,3,0,,,,,1,0,0,7,,7,7,1,7,,0,0,0,7,,42,3,29,13,8,11,,,,13,21,13,8,,,,,,1,1,1,1,,,0,,,,0.38,7,7,7,7
File,"CompletionOnKeyword2.java",CompletionOnKeyword2.java,1,1,1,1,3,0,3,0,,,,,1,0,0,4,,4,4,2,4,,0,0,0,4,,33,3,20,9,6,11,,,,10,15,9,6,,,,,,1,1,1,1,,,0,,,,0.55,4,4,4,4
File,"CompletionOnKeyword3.java",CompletionOnKeyword3.java,1,1,1,1,3,0,3,0,,,,,1,0,0,6,,6,6,1,6,,0,0,0,6,,40,3,27,12,8,11,,,,13,20,12,8,,,,,,1,1,1,1,,,0,,,,0.41,6,6,6,6
File,"CompletionOnLocalName.java",CompletionOnLocalName.java,1,1,1,1,7,1,6,1,,,,,1,0,1,3,,3,3,1,3,,0,0,0,3,,48,10,28,11,13,14,,,,18,24,11,13,,,,,,3,3,3,1,,,1,,,,0.50,5,5,5,3
File,"CompletionOnMemberAccess.java",CompletionOnMemberAccess.java,1,1,1,1,6,1,4,0,,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,60,9,19,7,8,33,,,,9,14,7,7,,,,,,2,2,3,1,,,1,,,,1.74,4,4,5,3
File,"CompletionOnMessageSend.java",CompletionOnMessageSend.java,5,5,6,1,15,2,13,2,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,72,9,32,7,20,36,,,,20,31,9,22,,,,,,6,6,7,1,,,3,,,,1.13,11,11,12,2
File,"CompletionOnMethodName.java",CompletionOnMethodName.java,3,3,3,1,10,0,9,1,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,53,7,36,9,19,14,,,,24,34,11,23,,,,,,7,7,7,1,,,3,,,,0.39,9,9,9,3
