project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
ivy,Anonymous Class,org.apache.ivy.core.settings.XmlSettingsParser.parse.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0,4,0,3,0,1,2,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,1,1,1,False
ivy,Public Class,org.apache.ivy.core.settings.XmlSettingsParserTest,1.0,1.0,1.0,1.0,20.0,2.0,17.0,0.0,1.0,28.0,0.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,1.0,0.0,25.0,572,96,464,147,395,15,365,400,146,2.0,2.0,2.0,1.0,2.0,1,0.0,0.0,0.03,28,28,28,26,False
ivy,Public Static Class,org.apache.ivy.core.settings.XmlSettingsParserTest.MyLockStrategy,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,8,1,7,3,1,0,1,4,3,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,2,2,2,2,False
ivy,Public Static Class,org.apache.ivy.core.settings.XmlSettingsParserTest.MyOutputter,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,10,2,8,4,1,0,1,4,3,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,2,2,2,2,False
ivy,Class,org.apache.ivy.core.sort.CollectionOfModulesToSort,2.0,2.0,2.0,1.0,12.0,0.0,9.0,3.0,1.0,7.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,0.0,1.0,0.0,4.0,81,10,51,19,29,22,29,38,19,4.0,4.0,4.0,4.0,1.0,2,50.0,50.0,0.43,10,10,10,8,False
ivy,Abstract Class,org.apache.ivy.core.sort.MessageBasedNonMatchingVersionReporter,2.0,2.0,2.0,1.0,16.0,0.0,13.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,22,3,16,6,10,3,6,9,6,2.0,2.0,2.0,1.0,1.0,1,0.0,0.0,0.19,2,2,2,1,False
ivy,Public Class,org.apache.ivy.core.sort.ModuleDescriptorSorter,2.0,2.0,2.0,1.0,19.0,0.0,12.0,6.0,1.0,8.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,77,7,43,14,25,27,22,31,12,5.0,5.0,5.0,3.0,1.0,2,22.0,11.0,0.63,8,8,8,5,False
ivy,Class,org.apache.ivy.core.sort.ModuleInSort,1.0,1.0,1.0,1.0,8.0,0.0,5.0,2.0,1.0,8.0,0.0,1.0,0.0,14.0,14.0,13.0,5.0,0.0,1.0,0.0,13.0,159,20,89,25,50,50,40,61,26,3.0,3.0,3.0,1.0,1.0,2,70.0,65.0,0.56,21,21,24,14,False
ivy,Public Class,org.apache.ivy.core.sort.SilentNonMatchingVersionReporter,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,11,2,6,3,1,3,1,3,2,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.5,1,1,1,1,False
ivy,Public Class,org.apache.ivy.core.sort.SimpleSortEngineSettings,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,24,8,16,7,4,0,6,11,7,1.0,1.0,1.0,1.0,1.0,0,50.0,50.0,0.0,4,4,4,4,False
ivy,Public Class,org.apache.ivy.core.sort.SortEngine,2.0,2.0,2.0,1.0,13.0,0.0,9.0,4.0,1.0,9.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,0.0,2.0,3.0,83,12,50,18,32,21,28,38,19,5.0,5.0,5.0,1.0,1.0,3,40.0,0.0,0.42,11,11,11,5,False
ivy,Public Class,org.apache.ivy.core.sort.SortOptions,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,36,4,24,12,12,8,10,15,9,1.0,1.0,1.0,1.0,1.0,0,50.0,50.0,0.33,4,4,4,4,False
ivy,Public Class,org.apache.ivy.core.sort.SortTest,2.0,2.0,2.0,1.0,21.0,1.0,16.0,3.0,1.0,15.0,0.0,0.0,0.0,14.0,14.0,14.0,7.0,0.0,5.0,1.0,8.0,338,47,246,75,173,48,172,205,73,11.0,11.0,11.0,5.0,2.0,3,50.0,41.0,0.2,29,29,29,18,False
ivy,Class,org.apache.ivy.core.sort.SortTest.testCircularDependencyReport.CircularDependencyReporterMock,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,29,3,26,8,17,0,13,18,7,2.0,2.0,2.0,1.0,1.0,1,33.0,33.0,0.0,4,4,4,3,False
ivy,Class,org.apache.ivy.core.sort.SortTest.testDifferentVersionWarning.NonMatchingVersionReporterMock,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,16,2,14,5,7,0,6,9,4,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,2,2,2,2,False
ivy,Public Class,org.apache.ivy.core.sort.WarningNonMatchingVersionReporter,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,11,2,6,3,1,3,1,3,2,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.5,1,1,1,1,False
ivy,Public Abstract Class,org.apache.ivy.plugins.circular.AbstractCircularDependencyStrategy,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,15,3,12,5,3,0,4,8,5,1.0,1.0,1.0,1.0,1.0,0,33.0,0.0,0.0,3,3,3,3,False
ivy,Public Abstract Class,org.apache.ivy.plugins.circular.AbstractLogCircularDependencyStrategy,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,4.0,2.0,0.0,0.0,4.0,7.0,4.0,1.0,0.0,0.0,3.0,1.0,29,6,23,10,11,1,10,16,9,2.0,2.0,2.0,1.0,2.0,1,66.0,66.0,0.04,5,5,5,3,False
ivy,Public Class,org.apache.ivy.plugins.circular.CircularDependencyException,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,21,4,10,4,3,7,4,7,4,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.7,2,2,2,2,False
ivy,Public Class,org.apache.ivy.plugins.circular.CircularDependencyHelper,1.0,1.0,1.0,1.0,10.0,0.0,7.0,2.0,1.0,2.0,0.0,4.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,59,7,40,12,24,12,25,34,15,3.0,3.0,3.0,3.0,1.0,2,0.0,0.0,0.3,9,9,9,7,False
ivy,Public Class,org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,18,4,14,7,4,0,4,8,5,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,3,3,3,3,False
ivy,Public Class,org.apache.ivy.plugins.circular.IgnoreCircularDependencyStrategy,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,19,5,14,6,5,0,4,8,5,1.0,1.0,1.0,1.0,3.0,0,0.0,0.0,0.0,3,3,3,3,False
ivy,Public Class,org.apache.ivy.plugins.circular.IgnoreCircularDependencyStrategyTest,1.0,1.0,1.0,1.0,6.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,25,6,18,6,8,1,10,14,6,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.06,3,3,3,3,False
ivy,Public Class,org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,18,5,13,5,5,0,4,8,5,1.0,1.0,1.0,1.0,3.0,0,0.0,0.0,0.0,3,3,3,3,False
ivy,Public Class,org.apache.ivy.plugins.circular.WarnCircularDependencyStrategyTest,1.0,1.0,1.0,1.0,8.0,1.0,6.0,0.0,1.0,12.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,0.0,2.0,1.0,3.0,58,13,41,10,25,4,24,31,10,1.0,1.0,1.0,1.0,2.0,0,33.0,25.0,0.1,6,6,6,6,False
ivy,Public Abstract Class,org.apache.ivy.plugins.conflict.AbstractConflictManager,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,2.0,5.0,0.0,0.0,6.0,6.0,6.0,2.0,0.0,0.0,0.0,6.0,29,7,22,10,5,0,7,14,9,1.0,1.0,1.0,1.0,1.0,0,58.0,58.0,0.0,6,6,6,6,False
ivy,Public Class,org.apache.ivy.plugins.conflict.FixedConflictManager,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,9.0,3.0,1.0,0.0,0.0,0.0,3.0,25,4,21,8,10,0,11,16,9,3.0,3.0,3.0,1.0,2.0,2,0.0,0.0,0.0,5,5,5,3,False
ivy,Public Class,org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager,3.0,3.0,4.0,3.0,26.0,0.0,18.0,8.0,1.0,17.0,0.0,0.0,0.0,9.0,24.0,9.0,0.0,0.0,3.0,1.0,5.0,269,15,164,49,112,96,71,103,41,11.0,11.0,11.0,11.0,3.0,4,0.0,0.0,0.59,35,35,36,28,False
ivy,Public Class,org.apache.ivy.plugins.conflict.LatestCompatibleConflictManagerTest,1.0,1.0,1.0,1.0,10.0,0.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,14.0,14.0,14.0,1.0,0.0,1.0,2.0,11.0,158,16,140,22,107,10,35,51,21,2.0,2.0,2.0,1.0,2.0,1,7.0,7.0,0.07,15,15,15,14,False
ivy,Public Class,org.apache.ivy.plugins.conflict.LatestConflictManager,2.0,2.0,2.0,1.0,9.0,0.0,7.0,1.0,1.0,10.0,1.0,0.0,0.0,9.0,15.0,9.0,2.0,0.0,0.0,1.0,8.0,130,18,97,28,50,15,41,66,30,8.0,8.0,10.0,8.0,2.0,3,55.0,44.0,0.15,21,21,23,16,False
ivy,Protected Static Class,org.apache.ivy.plugins.conflict.LatestConflictManager.IvyNodeArtifactInfo,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,3.0,27,4,20,7,8,3,7,13,7,2.0,2.0,2.0,1.0,1.0,1,0.0,0.0,0.15,5,5,5,4,False
ivy,Public Static Class,org.apache.ivy.plugins.conflict.LatestConflictManager.NoConflictResolvedYetException,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,0,1,1,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0,0,0,False
ivy,Public Class,org.apache.ivy.plugins.conflict.LatestConflictManagerTest,3.0,3.0,3.0,1.0,16.0,1.0,14.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,2.0,0.0,1.0,2.0,5.0,157,18,122,45,90,17,64,90,39,6.0,6.0,6.0,1.0,2.0,3,50.0,50.0,0.14,25,25,25,8,False
ivy,Public Class,org.apache.ivy.plugins.conflict.NoConflictManager,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,9,1,8,3,2,0,2,5,3,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,2,2,2,2,False
ivy,Public Class,org.apache.ivy.plugins.conflict.RegexpConflictManager,1.0,1.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,8.0,14.0,8.0,2.0,0.0,4.0,0.0,4.0,91,11,63,20,37,17,27,42,20,4.0,4.0,6.0,3.0,2.0,2,75.0,31.0,0.27,15,15,17,10,False
ivy,Public Class,org.apache.ivy.plugins.conflict.RegexpConflictManagerTest,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.0,1.0,2.0,2.0,54,7,46,8,30,1,15,23,8,2.0,2.0,2.0,1.0,2.0,1,50.0,50.0,0.02,7,7,7,5,False
ivy,Public Class,org.apache.ivy.plugins.conflict.StrictConflictException,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,0.0,0.0,0.0,5.0,25,6,19,6,7,0,5,11,6,1.0,1.0,1.0,1.0,3.0,0,0.0,0.0,0.0,5,5,5,5,False
ivy,Public Class,org.apache.ivy.plugins.conflict.StrictConflictManager,2.0,2.0,3.0,2.0,11.0,2.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,27,7,19,6,10,1,9,14,7,4.0,4.0,5.0,3.0,2.0,2,0.0,0.0,0.05,5,5,6,4,False
ivy,Public Class,org.apache.ivy.plugins.conflict.StrictConflictManagerTest,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,7.0,0.0,0.0,0.0,8.0,8.0,8.0,2.0,0.0,1.0,2.0,5.0,57,11,44,12,22,2,16,27,12,2.0,2.0,2.0,1.0,2.0,1,50.0,50.0,0.05,10,10,10,8,False
ivy,Public Abstract Class,org.apache.ivy.plugins.latest.AbstractLatestStrategy,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,29,5,22,8,9,2,10,16,9,3.0,3.0,4.0,3.0,1.0,2,25.0,25.0,0.09,6,6,7,6,False
ivy,Public Class,org.apache.ivy.plugins.latest.ComparatorLatestStrategy,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,9.0,5.0,1.0,0.0,0.0,0.0,5.0,26,7,19,8,6,0,7,13,8,1.0,1.0,1.0,1.0,2.0,0,19.0,19.0,0.0,5,5,5,5,False
ivy,Public Class,org.apache.ivy.plugins.latest.LatestLexicographicStrategy,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,34,3,25,6,15,6,10,17,6,1.0,1.0,1.0,1.0,3.0,0,0.0,0.0,0.24,1,1,1,1,False
ivy,Anonymous Class,org.apache.ivy.plugins.latest.LatestLexicographicStrategy.(Anon_1),5.0,5.0,7.0,5.0,17.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18,0,18,3,13,0,7,12,3,5.0,5.0,7.0,5.0,2.0,1,0.0,0.0,0.0,5,5,7,5,False
ivy,Public Class,org.apache.ivy.plugins.latest.LatestRevisionStrategy,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,14.0,5.0,4.0,0.0,0.0,0.0,5.0,169,24,127,42,74,18,64,95,41,3.0,3.0,3.0,1.0,3.0,2,80.0,65.0,0.14,7,7,7,5,False
ivy,Class,org.apache.ivy.plugins.latest.LatestRevisionStrategy.ArtifactInfoComparator,5.0,5.0,5.0,3.0,25.0,2.0,15.0,8.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,17,9,12,13,10,14,9,5.0,5.0,5.0,3.0,1.0,1,0.0,0.0,0.76,5,5,5,3,False
ivy,Class,org.apache.ivy.plugins.latest.LatestRevisionStrategy.MridComparator,7.0,7.0,9.0,5.0,26.0,1.0,24.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,59,4,50,13,35,5,28,39,13,13.0,13.0,17.0,10.0,1.0,2,0.0,0.0,0.1,14,14,18,11,False
ivy,Public Static Class,org.apache.ivy.plugins.latest.LatestRevisionStrategy.SpecialMeaning,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,5.0,30,6,24,8,8,0,8,16,8,3.0,3.0,3.0,1.0,1.0,1,40.0,40.0,0.0,7,7,7,5,False
ivy,Public Class,org.apache.ivy.plugins.latest.LatestRevisionStrategyTest,1.0,1.0,1.0,1.0,12.0,1.0,11.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,4.0,93,18,75,36,50,0,44,56,31,2.0,2.0,2.0,1.0,2.0,1,0.0,0.0,0.0,6,6,6,5,False
ivy,Private Static Class,org.apache.ivy.plugins.latest.LatestRevisionStrategyTest.MockArtifactInfo,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,23,6,17,7,5,0,7,12,7,1.0,1.0,1.0,1.0,1.0,0,37.0,37.0,0.0,4,4,4,4,False
ivy,Public Class,org.apache.ivy.plugins.latest.LatestTimeStrategy,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,15,2,13,6,7,0,6,9,6,1.0,1.0,1.0,1.0,3.0,0,0.0,0.0,0.0,1,1,1,1,False
ivy,Anonymous Class,org.apache.ivy.plugins.latest.LatestTimeStrategy.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6,0,6,3,5,0,3,4,3,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,1,1,1,1,False
ivy,Public Abstract Class,org.apache.ivy.plugins.lock.AbstractLockStrategy,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,6.0,6.0,6.0,2.0,0.0,0.0,2.0,4.0,25,4,21,9,6,0,7,14,9,1.0,1.0,1.0,1.0,1.0,0,58.0,58.0,0.0,6,6,6,6,False
ivy,Public Class,org.apache.ivy.plugins.lock.ArtifactLockStrategy,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,20.0,5.0,0.0,0.0,1.0,0.0,4.0,23,4,19,7,6,0,6,12,6,1.0,1.0,1.0,1.0,3.0,0,0.0,0.0,0.0,5,5,5,5,False
ivy,Public Class,org.apache.ivy.plugins.lock.ArtifactLockStrategyTest,1.0,1.0,1.0,1.0,9.0,0.0,8.0,1.0,1.0,18.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,6.0,2.0,1.0,151,14,128,38,80,10,65,88,35,2.0,2.0,2.0,1.0,2.0,1,0.0,0.0,0.08,10,10,10,9,False
ivy,Private Class,org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.ResolveThread,2.0,2.0,2.0,1.0,10.0,0.0,9.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,4.0,51,3,47,12,26,1,26,36,13,6.0,6.0,6.0,1.0,2.0,3,50.0,50.0,0.02,9,9,9,4,False
ivy,Anonymous Class,org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.createSlowResolver.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,10,0,10,0,8,1,4,6,3,1.0,1.0,1.0,1.0,3.0,0,0.0,0.0,0.1,1,1,1,1,False
ivy,Anonymous Class,org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.createSlowResolver.(Anon_1).(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0,5,0,4,1,2,3,1,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.2,1,1,1,1,False
ivy,Public Abstract Class,org.apache.ivy.plugins.lock.FileBasedLockStrategy,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,3.0,1.0,1.0,2.0,9.0,15.0,8.0,3.0,0.0,4.0,5.0,0.0,201,25,160,42,93,17,60,102,41,7.0,7.0,7.0,4.0,2.0,3,74.0,59.0,0.11,20,20,21,12,False
ivy,Public Static Class,org.apache.ivy.plugins.lock.FileBasedLockStrategy.CreateFileLocker,2.0,2.0,2.0,2.0,8.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,34,3,26,5,13,5,7,15,5,5.0,5.0,6.0,4.0,1.0,4,33.0,33.0,0.19,7,7,8,6,False
ivy,Public Static Class,org.apache.ivy.plugins.lock.FileBasedLockStrategy.NIOFileLocker,3.0,3.0,3.0,2.0,15.0,0.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,58,5,49,11,30,4,16,29,10,5.0,5.0,6.0,4.0,1.0,5,33.0,33.0,0.08,9,9,10,6,False
ivy,Public Class,org.apache.ivy.plugins.lock.NoLockStrategy,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0,12,2,10,4,2,0,2,6,4,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,3,3,3,3,False
ivy,Public Abstract Class,org.apache.ivy.plugins.matcher.AbstractPatternMatcher,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,4.0,43,5,22,7,8,20,8,15,7,3.0,3.0,3.0,1.0,1.0,1,50.0,25.0,0.91,6,6,6,4,False
ivy,Public Abstract Class,org.apache.ivy.plugins.matcher.AbstractPatternMatcherTest,1.0,1.0,1.0,1.0,10.0,0.0,8.0,0.0,1.0,2.0,4.0,0.0,0.0,11.0,11.0,11.0,1.0,0.0,0.0,4.0,7.0,90,16,68,24,41,6,44,58,26,3.0,3.0,3.0,1.0,2.0,1,0.0,0.0,0.09,13,13,13,7,False
ivy,Public Class,org.apache.ivy.plugins.matcher.AnyMatcher,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,21,4,14,5,5,4,4,9,5,2.0,2.0,2.0,1.0,1.0,1,0.0,0.0,0.29,4,4,4,3,False
ivy,Public Class,org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcher,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,43,8,26,10,9,11,10,18,10,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.42,2,2,2,2,False
ivy,Private Static Class,org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcher.ExactOrRegexpMatcher,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,21,4,17,6,6,1,7,12,6,2.0,2.0,3.0,1.0,1.0,1,16.0,16.0,0.06,4,4,5,3,False
ivy,Public Class,org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcherTest,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,15.0,4.0,0.0,0.0,0.0,3.0,1.0,43,8,32,6,21,3,19,25,6,2.0,2.0,2.0,1.0,3.0,1,0.0,0.0,0.09,5,5,5,4,False
ivy,Public Class,org.apache.ivy.plugins.matcher.ExactPatternMatcher,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,36,7,24,9,8,7,8,16,9,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.29,2,2,2,2,False
ivy,Private Static Class,org.apache.ivy.plugins.matcher.ExactPatternMatcher.ExactMatcher,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,18,3,15,5,5,1,5,10,5,2.0,2.0,2.0,1.0,1.0,1,33.0,33.0,0.07,4,4,4,3,False
ivy,Public Class,org.apache.ivy.plugins.matcher.ExactPatternMatcherTest,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,15.0,4.0,0.0,0.0,0.0,3.0,1.0,25,4,18,6,8,4,8,13,6,1.0,1.0,1.0,1.0,3.0,0,0.0,0.0,0.22,4,4,4,4,False
ivy,Public Class,org.apache.ivy.plugins.matcher.GlobPatternMatcher,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,76,13,46,15,22,18,21,34,16,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.39,2,2,2,2,False
ivy,Private Static Class,org.apache.ivy.plugins.matcher.GlobPatternMatcher.GlobMatcher,2.0,2.0,3.0,1.0,8.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,1.0,0.0,3.0,44,7,37,11,19,0,18,28,12,3.0,3.0,6.0,3.0,1.0,2,58.0,50.0,0.0,9,9,12,6,False
