project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
lucene,Private Static Class,org.apache.solr.servlet.LogLevelSelection.LogWrapper,2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,2.0,0.0,0.0,0.0,6.0,56.0,9.0,47.0,17.0,28.0,0.0,23.0,40.0,13.0,7.0,7.0,7.0,7.0,1.0,2.0,55.0,55.0,0.0,17,17,17,15,False
lucene,Anonymous Class,org.apache.lucene.analysis.standard.StandardAnalyzer.createComponents.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Class,org.apache.solr.handler.dataimport.MockDataSource,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,6.0,62.0,8.0,28.0,15.0,8.0,26.0,7.0,14.0,9.0,3.0,3.0,3.0,1.0,2.0,0.0,16.0,16.0,0.93,8,8,8,6,False
lucene,Public Class,org.apache.solr.EchoParamsTest,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,133.0,5.0,0.0,0.0,4.0,0.0,2.0,73.0,10.0,45.0,10.0,29.0,20.0,23.0,30.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.44,6,6,6,6,False
lucene,Static Class,org.apache.lucene.search.JustCompileSearch.JustCompilePhraseScorer,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,24.0,2.0,0.0,1.0,0.0,1.0,0.0,13.0,3.0,10.0,5.0,2.0,0.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2,2,2,2,False
lucene,Private Static Class,org.apache.lucene.analysis.cn.smart.SmartChineseAnalyzer.SavedStreams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
lucene,Public Class,org.apache.solr.analysis.TestPorterStemFilterFactory,1.0,1.0,1.0,1.0,10.0,0.0,7.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,9.0,6.0,5.0,22.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.44,1,1,1,1,False
lucene,Static Class,org.apache.lucene.search.payloads.TestPayloadTermQuery.FullSimilarity,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.2,1,1,1,1,False
lucene,Public Class,org.apache.solr.search.grouping.endresulttransformer.MainEndResultTransformer,6.0,6.0,6.0,1.0,27.0,1.0,23.0,3.0,2.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,2.0,25.0,7.0,15.0,7.0,10.0,19.0,8.0,6.0,6.0,6.0,1.0,1.0,4.0,0.0,0.0,0.28,6,6,6,1,False
lucene,Public Class,org.apache.solr.search.grouping.distributed.shardresultserializer.SearchGroupsResultTransformer,4.0,4.0,4.0,1.0,17.0,1.0,14.0,1.0,2.0,10.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,3.0,80.0,11.0,60.0,21.0,38.0,9.0,32.0,50.0,25.0,7.0,7.0,7.0,4.0,1.0,4.0,50.0,25.0,0.15,16,16,16,7,False
