project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
wicket,Private Static Class,org.apache.wicket.MarkupContainer.ChildList,1.0,1.0,2.0,1.0,11.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,2.0,0.0,0.0,0.0,8.0,114.0,13.0,90.0,24.0,39.0,12.0,33.0,49.0,18.0,3.0,3.0,3.0,1.0,2.0,2.0,12.0,12.0,0.13,15,15,16,8,False
wicket,Private Static Class,org.apache.wicket.MarkupContainer.ComponentSourceEntry,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,19.0,2.0,14.0,6.0,3.0,3.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.21,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.MarkupContainer.initialize.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.MarkupContainer.iterator.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,19.0,3.0,16.0,1.0,9.0,0.0,6.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3,3,3,3,False
wicket,Anonymous Class,org.apache.wicket.MarkupContainer.onEnabledStateChanged.(Anon_5),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,6.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.MarkupContainer.removeAll.(Anon_3),1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,24.0,3.0,20.0,2.0,13.0,1.0,9.0,12.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.05,3,3,3,2,False
wicket,Anonymous Class,org.apache.wicket.MarkupContainer.setDefaultModel.(Anon_4),4.0,4.0,4.0,1.0,17.0,0.0,17.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,18.0,1.0,9.0,0.0,5.0,9.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4,4,4,1,False
wicket,Anonymous Class,org.apache.wicket.MarkupContainer.setRenderAllowed.(Anon_6),1.0,1.0,1.0,1.0,8.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,7.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.29,1,1,1,1,False
wicket,Public Class,org.apache.wicket.MarkupContainerTest,1.0,1.0,1.0,1.0,18.0,1.0,13.0,3.0,1.0,5.0,0.0,0.0,0.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,4.0,83.0,10.0,55.0,15.0,36.0,18.0,36.0,43.0,16.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.33,6,6,6,4,False
wicket,Class,org.apache.wicket.MarkupFragmentFinder,4.0,4.0,5.0,3.0,39.0,2.0,25.0,12.0,1.0,8.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,130.0,9.0,78.0,16.0,39.0,43.0,24.0,38.0,15.0,10.0,10.0,12.0,9.0,1.0,6.0,0.0,0.0,0.55,13,13,15,11,False
wicket,Public Class,org.apache.wicket.MarkupFragmentFinderTest,1.0,1.0,1.0,1.0,24.0,2.0,18.0,4.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,2.0,21.0,5.0,15.0,7.0,15.0,17.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.33,1,1,1,1,False
wicket,Public Class,org.apache.wicket.MarkupIdTestPage,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,9.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Generic Class,org.apache.wicket.MetaDataEntry,1.0,1.0,1.0,1.0,10.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,37.0,4.0,16.0,7.0,5.0,17.0,6.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.06,2,2,2,2,False
wicket,Public Abstract Generic Class,org.apache.wicket.MetaDataKey,2.0,2.0,3.0,2.0,18.0,0.0,13.0,4.0,2.0,1.0,25.0,0.0,1.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,4.0,135.0,6.0,90.0,19.0,39.0,39.0,30.0,47.0,17.0,8.0,8.0,9.0,4.0,1.0,5.0,0.0,0.0,0.43,16,16,18,12,False
wicket,Public Class,org.apache.wicket.MetaDataTest,1.0,1.0,1.0,1.0,17.0,0.0,13.0,3.0,1.0,2.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,79.0,6.0,59.0,13.0,39.0,14.0,39.0,43.0,13.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.24,3,3,3,3,False
wicket,Anonymous Class,org.apache.wicket.MetaDataTest.(Anon_1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Anonymous Class,org.apache.wicket.MetaDataTest.(Anon_2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Anonymous Class,org.apache.wicket.MetaDataTest.(Anon_3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Anonymous Class,org.apache.wicket.MetaDataTest.(Anon_4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Public Class,org.apache.wicket.MockPageWithForm,1.0,1.0,1.0,1.0,15.0,1.0,10.0,4.0,1.0,3.0,0.0,0.0,1.0,3.0,352.0,3.0,2.0,0.0,0.0,0.0,3.0,77.0,12.0,50.0,16.0,20.0,15.0,17.0,26.0,17.0,1.0,1.0,1.0,1.0,5.0,0.0,66.0,66.0,0.3,3,3,3,3,False
wicket,Anonymous Class,org.apache.wicket.MockPageWithForm.MockPageWithForm.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,400.0,2.0,0.0,0.0,0.0,2.0,0.0,17.0,2.0,12.0,0.0,7.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.25,2,2,2,2,False
wicket,Private Class,org.apache.wicket.MockPageWithForm.MyForm,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,356.0,2.0,0.0,0.0,1.0,1.0,0.0,15.0,2.0,13.0,5.0,3.0,0.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,2,2,2,2,False
wicket,Public Class,org.apache.wicket.MockPageWithLink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,5.0,3.0,2.0,19.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.8,0,0,0,0,False
wicket,Public Class,org.apache.wicket.MockPageWithLinkAndComponent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,6.0,4.0,3.0,26.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.33,0,0,0,0,False
wicket,Public Class,org.apache.wicket.MockPageWithOneComponent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,5.0,3.0,2.0,7.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.4,0,0,0,0,False
wicket,Public Class,org.apache.wicket.MyPage0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.75,0,0,0,0,False
wicket,Public Class,org.apache.wicket.MyPage1,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,7.0,3.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.86,1,1,1,1,False
wicket,Public Class,org.apache.wicket.MyPage2,1.0,1.0,1.0,1.0,7.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,7.0,3.0,1.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.MyPage3,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,7.0,3.0,1.0,8.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.14,1,1,1,1,False
wicket,Public Class,org.apache.wicket.MyPage4,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,7.0,3.0,1.0,8.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.14,1,1,1,1,False
wicket,Public Class,org.apache.wicket.MyPage5,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,7.0,3.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.86,1,1,1,1,False
wicket,Public Abstract Class,org.apache.wicket.Page,2.0,2.0,2.0,1.0,20.0,0.0,11.0,7.0,3.0,32.0,78.0,0.0,8.0,71.0,333.0,71.0,9.0,9.0,7.0,15.0,40.0,1700.0,157.0,865.0,153.0,389.0,678.0,266.0,432.0,142.0,12.0,12.0,16.0,10.0,3.0,5.0,93.0,86.0,0.78,150,150,165,84,True
wicket,Anonymous Class,org.apache.wicket.Page.checkRendering.(Anon_5),5.0,5.0,7.0,3.0,35.0,1.0,27.0,7.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,28.0,1.0,15.0,7.0,8.0,13.0,2.0,5.0,5.0,7.0,3.0,1.0,3.0,0.0,0.0,0.25,5,5,7,3,False
wicket,Anonymous Class,org.apache.wicket.Page.hierarchyAsString.(Anon_1),2.0,2.0,2.0,1.0,11.0,0.0,11.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,1.0,7.0,0.0,6.0,8.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2,2,1,False
wicket,Anonymous Class,org.apache.wicket.Page.internalOnModelChanged.(Anon_6),2.0,2.0,2.0,1.0,9.0,0.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,9.0,0.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.11,2,2,2,1,False
wicket,Anonymous Class,org.apache.wicket.Page.isPageStateless.(Anon_2),2.0,2.0,2.0,1.0,10.0,1.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,10.0,0.0,5.0,0.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2,2,1,False
wicket,Anonymous Class,org.apache.wicket.Page.removePersistedFormData.(Anon_3),2.0,2.0,2.0,1.0,11.0,0.0,8.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,9.0,0.0,4.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.33,2,2,2,1,False
wicket,Anonymous Class,org.apache.wicket.Page.renderPage.(Anon_4),1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,4.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.Page.setFormComponentValuesFromCookies.(Anon_7),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,6.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.17,1,1,1,1,False
wicket,Public Class,org.apache.wicket.PageFactoryTest,2.0,2.0,2.0,1.0,28.0,3.0,18.0,6.0,1.0,10.0,0.0,0.0,0.0,4.0,13.0,4.0,1.0,0.0,0.0,1.0,3.0,124.0,19.0,77.0,9.0,40.0,28.0,29.0,38.0,8.0,3.0,3.0,3.0,1.0,3.0,1.0,25.0,25.0,0.36,8,8,8,4,False
wicket,Public Class,org.apache.wicket.PageId,1.0,1.0,1.0,1.0,11.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,9.0,4.0,2.0,14.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.56,1,1,1,1,False
wicket,Public Abstract Class,org.apache.wicket.PageMap,1.0,1.0,1.0,1.0,13.0,0.0,7.0,5.0,3.0,12.0,2.0,1.0,3.0,26.0,26.0,25.0,4.0,1.0,2.0,2.0,21.0,383.0,41.0,188.0,52.0,76.0,154.0,72.0,107.0,54.0,3.0,3.0,4.0,1.0,1.0,2.0,89.0,79.0,0.82,35,35,36,23,False
wicket,Anonymous Class,org.apache.wicket.PageMap.clear.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.PageMapTest,1.0,1.0,1.0,1.0,15.0,0.0,11.0,3.0,1.0,20.0,0.0,0.0,4.0,9.0,18.0,9.0,0.0,0.0,2.0,0.0,7.0,217.0,23.0,160.0,30.0,86.0,34.0,73.0,105.0,43.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.21,16,16,16,9,False
wicket,Public Static Class,org.apache.wicket.PageMapTest.BigObject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,2.0,3.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Public Static Class,org.apache.wicket.PageMapTest.TestPage,1.0,1.0,1.0,1.0,19.0,1.0,17.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,351.0,2.0,1.0,0.0,0.0,0.0,2.0,45.0,5.0,38.0,5.0,17.0,2.0,9.0,17.0,9.0,1.0,1.0,1.0,1.0,5.0,0.0,50.0,50.0,0.05,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.PageMapTest.TestPage.TestPage.(Anon_2),3.0,3.0,3.0,1.0,11.0,0.0,11.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,14.0,0.0,7.0,0.0,3.0,7.0,3.0,3.0,3.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,3,3,3,1,False
wicket,Anonymous Class,org.apache.wicket.PageMapTest.TestPage.TestPage.(Anon_3),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,7.0,0.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.PageMapTest.testPagemapIsNotReferencedBySession.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,115.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.PageMarkupLoadingTest,1.0,1.0,1.0,1.0,14.0,0.0,9.0,5.0,1.0,8.0,0.0,0.0,0.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,4.0,96.0,8.0,61.0,17.0,30.0,27.0,29.0,39.0,16.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.44,4,4,4,4,False
wicket,Public Static Class,org.apache.wicket.PageMarkupLoadingTest.Page1,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,7.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.29,1,1,1,1,False
wicket,Public Static Class,org.apache.wicket.PageMarkupLoadingTest.Page2,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,351.0,2.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,12.0,5.0,2.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.17,2,2,2,2,False
wicket,Public Class,org.apache.wicket.PageParameters,3.0,3.0,3.0,2.0,27.0,1.0,16.0,8.0,1.0,3.0,0.0,0.0,2.0,8.0,53.0,8.0,0.0,0.0,1.0,0.0,7.0,245.0,23.0,142.0,32.0,68.0,80.0,50.0,77.0,33.0,12.0,12.0,16.0,10.0,3.0,5.0,0.0,0.0,0.56,27,27,31,17,False
wicket,Public Class,org.apache.wicket.PageParametersTest,1.0,1.0,1.0,1.0,11.0,0.0,8.0,2.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,106.0,7.0,70.0,19.0,39.0,29.0,37.0,47.0,19.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.41,9,9,9,8,False
wicket,Public Class,org.apache.wicket.PageReference,2.0,2.0,2.0,2.0,14.0,0.0,9.0,4.0,2.0,2.0,1.0,0.0,1.0,7.0,7.0,7.0,3.0,1.0,0.0,0.0,6.0,125.0,13.0,76.0,17.0,31.0,36.0,26.0,42.0,15.0,9.0,9.0,9.0,9.0,1.0,2.0,28.0,28.0,0.47,16,16,16,15,False
wicket,Public Class,org.apache.wicket.ParentResourceEscapePathTest,1.0,1.0,1.0,1.0,9.0,1.0,8.0,0.0,1.0,11.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,0.0,5.0,0.0,3.0,87.0,15.0,72.0,17.0,43.0,2.0,40.0,50.0,16.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.03,9,9,9,8,False
wicket,Public Class,org.apache.wicket.ParentResourceEscapePathTestPage,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,7.0,3.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.PlaceholderTagIdTest,1.0,1.0,1.0,1.0,12.0,1.0,6.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,64.0,9.0,38.0,15.0,13.0,17.0,12.0,19.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.45,1,1,1,1,False
wicket,Public Static Class,org.apache.wicket.PlaceholderTagIdTest.RegionBehavior,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,10.0,5.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.3,1,1,1,1,False
wicket,Public Static Class,org.apache.wicket.PlaceholderTagIdTest.TestPage,1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,351.0,2.0,0.0,0.0,0.0,0.0,2.0,27.0,3.0,18.0,6.0,8.0,6.0,7.0,10.0,5.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.33,2,2,2,2,False
wicket,Public Class,org.apache.wicket.ProtectedPage,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,8.0,3.0,2.0,6.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.75,1,1,1,1,False
wicket,Public Class,org.apache.wicket.RedirectException,1.0,1.0,1.0,1.0,11.0,0.0,6.0,4.0,1.0,2.0,0.0,0.0,1.0,3.0,8.0,3.0,0.0,0.0,1.0,0.0,2.0,52.0,5.0,23.0,6.0,9.0,24.0,8.0,13.0,6.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,1.04,4,4,4,3,False
wicket,Public Class,org.apache.wicket.RedirectToUrlException,3.0,3.0,3.0,1.0,35.0,3.0,19.0,13.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,6.0,23.0,5.0,11.0,24.0,6.0,10.0,5.0,3.0,3.0,3.0,1.0,4.0,2.0,0.0,0.0,1.04,3,3,3,1,False
wicket,Public Class,org.apache.wicket.RemoveTest,1.0,1.0,1.0,1.0,13.0,0.0,10.0,2.0,1.0,8.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,58.0,7.0,39.0,11.0,20.0,12.0,14.0,19.0,8.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.31,4,4,4,3,False
wicket,Public Class,org.apache.wicket.RemoveTestPage,1.0,1.0,1.0,1.0,24.0,2.0,18.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,352.0,3.0,4.0,0.0,0.0,0.0,3.0,94.0,13.0,66.0,12.0,37.0,15.0,25.0,34.0,20.0,1.0,1.0,1.0,1.0,5.0,0.0,66.0,66.0,0.23,3,3,3,3,False
wicket,Anonymous Class,org.apache.wicket.RemoveTestPage.RemoveTestPage.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,263.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,8.0,0.0,5.0,0.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.RemoveTestPage.RemoveTestPage.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,301.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,2.0,13.0,0.0,8.0,0.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2,2,2,2,False
