project,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
eclipse.jdt.core,org.eclipse.jdt.core.dom.ASTRequestor,1.0,1.0,1.0,1.0,17.0,0.0,4.0,13.0,1.0,4.0,1.0,,0.0,0.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,1.0,3.0,116.0,5.0,20.0,8.0,8.0,91.0,8.0,15.0,9.0,3.0,3.0,3.0,1.0,1.0,2.0,75.0,75.0,4.55,6,6,6,4,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ASTSyntaxErrorPropagator,3.0,1.0,3.0,1.0,7.0,0.0,7.0,0.0,1.0,13.0,0.0,,0.0,0.0,12.0,1.0,12.0,217.0,12.0,1.0,12.0,217.0,1.0,1.0,0.0,10.0,132.0,14.0,100.0,30.0,59.0,18.0,28.0,45.0,21.0,33.0,5.0,34.0,3.0,2.0,3.0,83.0,0.0,0.18,44,16,45,14,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ASTVisitor,1.0,1.0,1.0,1.0,13.0,0.0,2.0,11.0,1.0,101.0,18.0,,0.0,0.0,205.0,1.0,205.0,205.0,205.0,1.0,205.0,205.0,0.0,0.0,0.0,205.0,3100.0,219.0,517.0,207.0,104.0,2364.0,105.0,311.0,207.0,1.0,1.0,1.0,1.0,1.0,0.0,99.0,98.0,4.57,205,205,205,205,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.AbstractTypeDeclaration,1.0,1.0,1.0,1.0,13.0,0.0,4.0,8.0,1.0,9.0,3.0,,2.0,0.0,14.0,2.0,16.0,100.0,14.0,2.0,16.0,100.0,7.0,0.0,0.0,9.0,253.0,19.0,68.0,25.0,31.0,168.0,30.0,48.0,24.0,3.0,3.0,3.0,1.0,3.0,2.0,84.0,84.0,2.47,16,16,17,13,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.AnnotatableType,1.0,1.0,1.0,1.0,13.0,0.0,4.0,8.0,1.0,4.0,5.0,,1.0,0.0,4.0,1.0,5.0,86.0,4.0,1.0,5.0,86.0,3.0,0.0,0.0,2.0,101.0,6.0,22.0,7.0,9.0,74.0,8.0,15.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,50.0,50.0,3.36,6,6,6,4,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.Annotation,1.0,1.0,1.0,1.0,10.0,0.0,4.0,6.0,2.0,9.0,3.0,,1.0,0.0,12.0,1.0,13.0,86.0,12.0,1.0,13.0,86.0,4.0,0.0,0.0,9.0,180.0,14.0,59.0,20.0,25.0,108.0,22.0,39.0,17.0,3.0,3.0,3.0,1.0,3.0,2.0,83.0,83.0,1.83,15,15,15,12,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.AnnotationBinding,4.0,3.0,4.0,3.0,13.0,0.0,12.0,0.0,2.0,34.0,0.0,,0.0,1.0,16.0,3.0,16.0,16.0,16.0,3.0,16.0,16.0,1.0,1.0,0.0,14.0,268.0,20.0,226.0,75.0,160.0,27.0,130.0,185.0,66.0,18.0,11.0,19.0,15.0,1.0,2.0,68.0,54.0,0.12,69,57,73,53,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.AnnotationTypeDeclaration,1.0,1.0,1.0,1.0,7.0,0.0,5.0,1.0,1.0,11.0,0.0,,1.0,5.0,16.0,1.0,17.0,117.0,16.0,1.0,17.0,117.0,16.0,0.0,0.0,1.0,239.0,24.0,128.0,46.0,63.0,87.0,49.0,74.0,26.0,5.0,5.0,5.0,5.0,4.0,2.0,100.0,100.0,0.68,26,26,26,23,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.AnnotationTypeMemberDeclaration,1.0,1.0,1.0,1.0,11.0,0.0,7.0,4.0,1.0,14.0,0.0,,1.0,6.0,20.0,4.0,21.0,105.0,20.0,4.0,21.0,105.0,13.0,0.0,0.0,8.0,382.0,31.0,192.0,55.0,110.0,162.0,82.0,122.0,37.0,9.0,9.0,9.0,9.0,3.0,2.0,89.0,78.0,0.84,41,41,41,29,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.AnonymousClassDeclaration,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,8.0,0.0,,1.0,2.0,11.0,2.0,12.0,80.0,11.0,2.0,12.0,80.0,9.0,0.0,0.0,3.0,172.0,17.0,70.0,30.0,29.0,86.0,25.0,40.0,19.0,2.0,2.0,2.0,1.0,2.0,1.0,87.0,79.0,1.23,14,14,14,12,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ArrayAccess,1.0,1.0,1.0,1.0,11.0,0.0,7.0,4.0,1.0,5.0,0.0,,1.0,3.0,13.0,3.0,14.0,87.0,13.0,3.0,14.0,87.0,9.0,0.0,0.0,5.0,251.0,21.0,124.0,36.0,68.0,108.0,51.0,79.0,25.0,5.0,5.0,5.0,5.0,3.0,2.0,85.0,71.0,0.87,27,27,27,18,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ArrayCreation,1.0,1.0,1.0,1.0,10.0,0.0,6.0,4.0,1.0,9.0,0.0,,1.0,4.0,15.0,4.0,16.0,89.0,15.0,4.0,16.0,89.0,10.0,0.0,0.0,6.0,289.0,25.0,132.0,45.0,72.0,135.0,56.0,83.0,30.0,5.0,5.0,5.0,5.0,3.0,2.0,85.0,73.0,1.02,27,27,27,20,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ArrayInitializer,1.0,1.0,1.0,1.0,6.0,0.0,3.0,2.0,1.0,5.0,0.0,,1.0,2.0,10.0,2.0,11.0,84.0,10.0,2.0,11.0,84.0,9.0,0.0,0.0,2.0,141.0,16.0,64.0,29.0,25.0,62.0,24.0,38.0,18.0,2.0,2.0,2.0,1.0,3.0,1.0,86.0,77.0,0.97,13,13,13,11,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ArrayType,2.0,2.0,2.0,1.0,13.0,0.0,7.0,5.0,1.0,8.0,0.0,,1.0,5.0,19.0,3.0,20.0,101.0,19.0,3.0,20.0,101.0,11.0,2.0,0.0,7.0,403.0,28.0,189.0,48.0,110.0,190.0,82.0,124.0,36.0,5.0,5.0,5.0,5.0,3.0,2.0,86.0,68.0,1.01,45,43,46,24,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.AssertStatement,1.0,1.0,1.0,1.0,11.0,0.0,6.0,4.0,1.0,6.0,0.0,,1.0,3.0,13.0,3.0,14.0,87.0,13.0,3.0,14.0,87.0,9.0,0.0,0.0,5.0,242.0,22.0,115.0,36.0,63.0,107.0,48.0,72.0,25.0,5.0,5.0,5.0,5.0,3.0,2.0,85.0,71.0,0.93,24,24,24,18,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.Assignment,1.0,1.0,1.0,1.0,11.0,0.0,7.0,4.0,1.0,7.0,0.0,,1.0,4.0,16.0,4.0,17.0,90.0,16.0,4.0,17.0,90.0,10.0,0.0,0.0,7.0,418.0,33.0,201.0,79.0,115.0,199.0,86.0,125.0,50.0,5.0,5.0,5.0,5.0,3.0,2.0,88.0,76.0,0.99,33,33,33,23,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.Assignment.Operator,1.0,1.0,1.0,1.0,11.0,0.0,3.0,8.0,1.0,0.0,0.0,,1.0,13.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,118.0,6.0,49.0,36.0,30.0,75.0,22.0,27.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,66.0,66.0,1.53,3,3,3,3,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.BindingComparator,6.0,5.0,8.0,5.0,25.0,0.0,22.0,2.0,1.0,16.0,0.0,,11.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,312.0,16.0,249.0,43.0,185.0,47.0,97.0,157.0,41.0,30.0,23.0,47.0,29.0,1.0,4.0,0.0,0.0,0.19,66,59,96,65,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.BindingResolver,1.0,1.0,1.0,1.0,17.0,0.0,2.0,14.0,1.0,50.0,1.0,,0.0,0.0,58.0,0.0,58.0,58.0,58.0,0.0,58.0,58.0,56.0,0.0,0.0,2.0,1080.0,56.0,172.0,59.0,54.0,852.0,54.0,113.0,59.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.95,58,58,58,58,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.Block,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,1.0,5.0,0.0,,1.0,2.0,10.0,2.0,11.0,84.0,10.0,2.0,11.0,84.0,9.0,0.0,0.0,2.0,149.0,15.0,66.0,29.0,27.0,69.0,25.0,39.0,18.0,2.0,2.0,2.0,1.0,3.0,1.0,86.0,77.0,1.05,13,13,13,11,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.BlockComment,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,3.0,0.0,,1.0,1.0,8.0,1.0,9.0,84.0,8.0,1.0,9.0,84.0,8.0,0.0,0.0,1.0,114.0,12.0,45.0,21.0,15.0,57.0,16.0,26.0,13.0,1.0,1.0,1.0,1.0,3.0,0.0,100.0,100.0,1.27,9,9,9,9,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.BodyDeclaration,1.0,1.0,1.0,1.0,12.0,0.0,5.0,7.0,1.0,9.0,6.0,,3.0,0.0,13.0,3.0,16.0,84.0,13.0,3.0,16.0,84.0,9.0,0.0,0.0,7.0,264.0,19.0,75.0,26.0,37.0,174.0,35.0,54.0,26.0,4.0,4.0,4.0,1.0,2.0,3.0,79.0,74.0,2.32,19,19,19,13,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.BooleanLiteral,1.0,1.0,1.0,1.0,7.0,0.0,4.0,2.0,1.0,4.0,0.0,,1.0,2.0,11.0,2.0,12.0,85.0,11.0,2.0,12.0,85.0,9.0,0.0,0.0,3.0,158.0,17.0,70.0,28.0,30.0,72.0,28.0,43.0,18.0,3.0,3.0,3.0,3.0,3.0,2.0,91.0,83.0,1.03,14,14,14,14,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.BreakStatement,1.0,1.0,1.0,1.0,10.0,0.0,5.0,4.0,1.0,6.0,0.0,,1.0,4.0,15.0,5.0,16.0,89.0,15.0,5.0,16.0,89.0,10.0,0.0,0.0,6.0,281.0,27.0,124.0,41.0,68.0,132.0,57.0,82.0,30.0,5.0,5.0,5.0,5.0,3.0,2.0,90.0,82.0,1.06,26,26,26,20,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.CastExpression,1.0,1.0,1.0,1.0,11.0,0.0,7.0,4.0,1.0,7.0,0.0,,1.0,3.0,13.0,3.0,14.0,87.0,13.0,3.0,14.0,87.0,9.0,0.0,0.0,5.0,245.0,20.0,124.0,36.0,68.0,103.0,51.0,79.0,25.0,5.0,5.0,5.0,5.0,3.0,2.0,85.0,71.0,0.83,27,27,27,18,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.CatchClause,1.0,1.0,1.0,1.0,11.0,0.0,7.0,4.0,1.0,6.0,0.0,,1.0,3.0,13.0,3.0,14.0,82.0,13.0,3.0,14.0,82.0,9.0,0.0,0.0,5.0,249.0,21.0,125.0,36.0,69.0,105.0,51.0,79.0,25.0,5.0,5.0,5.0,5.0,2.0,2.0,85.0,71.0,0.84,27,27,27,18,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.CharacterLiteral,2.0,2.0,2.0,1.0,15.0,0.0,10.0,5.0,1.0,9.0,0.0,,1.0,2.0,14.0,2.0,15.0,88.0,14.0,2.0,15.0,88.0,10.0,0.0,0.0,5.0,311.0,22.0,184.0,43.0,121.0,120.0,88.0,123.0,33.0,22.0,15.0,24.0,12.0,3.0,7.0,83.0,70.0,0.65,41,34,43,28,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ChildListPropertyDescriptor,1.0,1.0,1.0,1.0,17.0,0.0,4.0,13.0,1.0,0.0,0.0,,0.0,0.0,3.0,2.0,3.0,10.0,3.0,2.0,3.0,10.0,1.0,0.0,0.0,2.0,99.0,5.0,18.0,6.0,7.0,76.0,8.0,13.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,33.0,33.0,4.22,4,4,4,3,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ChildPropertyDescriptor,1.0,1.0,1.0,1.0,16.0,0.0,4.0,12.0,1.0,1.0,0.0,,0.0,0.0,4.0,3.0,4.0,11.0,4.0,3.0,4.0,11.0,1.0,0.0,0.0,3.0,114.0,7.0,23.0,8.0,9.0,84.0,11.0,17.0,8.0,2.0,2.0,3.0,1.0,2.0,1.0,50.0,50.0,3.65,5,5,6,4,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ClassInstanceCreation,2.0,2.0,2.0,1.0,14.0,0.0,7.0,6.0,1.0,13.0,0.0,,1.0,8.0,24.0,7.0,25.0,98.0,24.0,7.0,25.0,98.0,12.0,0.0,0.0,13.0,557.0,42.0,247.0,64.0,149.0,276.0,110.0,162.0,47.0,9.0,9.0,9.0,9.0,3.0,2.0,89.0,78.0,1.12,55,55,55,35,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.Comment,1.0,1.0,1.0,1.0,11.0,0.0,3.0,8.0,1.0,4.0,3.0,,0.0,0.0,7.0,1.0,7.0,75.0,7.0,1.0,7.0,75.0,2.0,0.0,0.0,5.0,124.0,8.0,26.0,10.0,9.0,90.0,9.0,17.0,9.0,1.0,1.0,1.0,1.0,2.0,0.0,71.0,71.0,3.46,7,7,7,7,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.CompilationUnit,2.0,2.0,2.0,1.0,21.0,0.0,8.0,13.0,1.0,20.0,0.0,,1.0,8.0,41.0,13.0,42.0,110.0,41.0,13.0,42.0,110.0,17.0,0.0,0.0,25.0,1152.0,67.0,392.0,111.0,235.0,697.0,185.0,284.0,98.0,11.0,11.0,12.0,10.0,2.0,3.0,93.0,90.0,1.78,103,103,111,69,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.CompilationUnitResolver,5.0,5.0,6.0,2.0,37.0,1.0,31.0,6.0,1.0,76.0,0.0,,11.0,6.0,20.0,7.0,31.0,61.0,20.0,7.0,31.0,61.0,2.0,7.0,6.0,16.0,1282.0,86.0,1013.0,337.0,708.0,249.0,516.0,692.0,247.0,21.0,21.0,24.0,12.0,2.0,6.0,86.0,70.0,0.25,175,175,186,71,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.CompilationUnitResolver.IntArrayList,2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,4.0,5.0,0.0,4.0,7.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2,2,1,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.CompilationUnitResolver.getHandlingPolicy.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,13.0,0.0,13.0,0.0,10.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08,3,3,3,3,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.CompilationUnitResolver.getRequestor.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.CompilationUnitResolver.resolve.Requestor,2.0,2.0,2.0,1.0,9.0,0.0,9.0,1.0,1.0,9.0,0.0,,0.0,0.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,24.0,0.0,23.0,11.0,13.0,3.0,12.0,17.0,10.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.13,4,4,4,2,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ConditionalExpression,2.0,2.0,2.0,1.0,13.0,0.0,8.0,4.0,1.0,5.0,0.0,,1.0,4.0,15.0,4.0,16.0,89.0,15.0,4.0,16.0,89.0,9.0,0.0,0.0,7.0,315.0,25.0,162.0,42.0,95.0,131.0,68.0,104.0,30.0,7.0,7.0,7.0,7.0,3.0,2.0,85.0,71.0,0.81,35,35,35,22,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ConstructorInvocation,1.0,1.0,1.0,1.0,9.0,0.0,5.0,3.0,1.0,9.0,0.0,,1.0,4.0,12.0,3.0,13.0,86.0,12.0,3.0,13.0,86.0,9.0,0.0,0.0,4.0,226.0,22.0,102.0,35.0,51.0,104.0,41.0,63.0,23.0,3.0,3.0,3.0,3.0,3.0,2.0,82.0,71.0,1.02,23,23,23,15,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ContinueStatement,1.0,1.0,1.0,1.0,8.0,0.0,4.0,3.0,1.0,5.0,0.0,,1.0,2.0,11.0,2.0,12.0,85.0,11.0,2.0,12.0,85.0,9.0,0.0,0.0,3.0,168.0,17.0,77.0,30.0,36.0,75.0,31.0,47.0,20.0,3.0,3.0,3.0,3.0,3.0,2.0,87.0,75.0,0.97,16,16,16,14,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.CreationReference,1.0,1.0,1.0,1.0,8.0,0.0,5.0,3.0,1.0,8.0,0.0,,1.0,3.0,14.0,2.0,15.0,94.0,14.0,2.0,15.0,94.0,11.0,0.0,0.0,4.0,215.0,20.0,109.0,38.0,54.0,87.0,43.0,67.0,24.0,3.0,3.0,3.0,3.0,4.0,2.0,90.0,80.0,0.8,24,24,24,17,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.DefaultASTVisitor,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,96.0,2.0,,0.0,0.0,194.0,0.0,194.0,399.0,194.0,0.0,194.0,399.0,0.0,0.0,2.0,192.0,836.0,37.0,775.0,383.0,196.0,24.0,195.0,391.0,195.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.03,195,195,195,194,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.DefaultBindingResolver,7.0,6.0,8.0,5.0,25.0,0.0,24.0,1.0,1.0,135.0,0.0,,0.0,0.0,68.0,8.0,68.0,126.0,68.0,8.0,68.0,126.0,60.0,6.0,0.0,2.0,1953.0,84.0,1722.0,437.0,1238.0,188.0,778.0,1231.0,376.0,83.0,80.0,89.0,75.0,2.0,10.0,79.0,68.0,0.11,520,457,566,371,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.DefaultBindingResolver.AnnotationIdentityBinding,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,,0.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,14.0,0.0,14.0,7.0,3.0,0.0,4.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3,4,3,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.DefaultBindingResolver.BindingTables,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,26.0,4.0,10.0,5.0,3.0,12.0,6.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.DefaultBindingResolver.getBindingsToNodesMap.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.DefaultCommentMapper,6.0,6.0,8.0,4.0,37.0,1.0,25.0,10.0,1.0,10.0,0.0,,0.0,1.0,13.0,9.0,13.0,13.0,13.0,9.0,13.0,13.0,8.0,1.0,0.0,4.0,647.0,42.0,415.0,108.0,292.0,196.0,220.0,323.0,109.0,25.0,25.0,27.0,17.0,1.0,5.0,67.0,61.0,0.47,90,90,105,60,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.DefaultCommentMapper.CommentMapperVisitor,4.0,4.0,4.0,1.0,21.0,1.0,15.0,4.0,1.0,5.0,0.0,,0.0,0.0,4.0,4.0,4.0,403.0,4.0,4.0,4.0,403.0,0.0,0.0,2.0,2.0,98.0,11.0,72.0,22.0,47.0,16.0,30.0,46.0,18.0,11.0,11.0,11.0,1.0,3.0,3.0,50.0,50.0,0.22,18,18,19,4,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.DefaultValuePairBinding,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,0.0,,0.0,0.0,6.0,1.0,6.0,25.0,6.0,1.0,6.0,25.0,1.0,0.0,0.0,5.0,62.0,7.0,35.0,13.0,13.0,20.0,11.0,21.0,8.0,4.0,4.0,5.0,1.0,2.0,2.0,33.0,33.0,0.57,9,9,10,6,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.Dimension,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,1.0,6.0,0.0,,1.0,2.0,10.0,2.0,11.0,79.0,10.0,2.0,11.0,79.0,9.0,0.0,0.0,2.0,152.0,15.0,66.0,28.0,28.0,72.0,24.0,38.0,18.0,2.0,2.0,2.0,1.0,2.0,1.0,86.0,77.0,1.09,13,13,13,11,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.DoStatement,1.0,1.0,1.0,1.0,11.0,0.0,7.0,4.0,1.0,7.0,0.0,,1.0,3.0,13.0,3.0,14.0,87.0,13.0,3.0,14.0,87.0,9.0,0.0,0.0,5.0,255.0,21.0,125.0,36.0,69.0,111.0,52.0,80.0,25.0,5.0,5.0,5.0,5.0,3.0,2.0,85.0,71.0,0.89,27,27,27,18,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.DocCommentParser,8.0,4.0,9.0,1.0,35.0,0.0,32.0,2.0,1.0,21.0,0.0,,0.0,0.0,19.0,2.0,19.0,64.0,19.0,2.0,19.0,64.0,1.0,1.0,14.0,3.0,740.0,30.0,643.0,112.0,523.0,74.0,349.0,436.0,103.0,97.0,26.0,113.0,11.0,2.0,4.0,60.0,47.0,0.12,170,87,187,34,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.EmptyStatement,1.0,1.0,1.0,1.0,6.0,0.0,3.0,2.0,1.0,3.0,0.0,,1.0,1.0,7.0,1.0,8.0,81.0,7.0,1.0,8.0,81.0,7.0,0.0,0.0,1.0,101.0,11.0,42.0,19.0,15.0,48.0,16.0,25.0,12.0,1.0,1.0,1.0,1.0,3.0,0.0,100.0,100.0,1.14,8,8,8,8,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.EnhancedForStatement,2.0,2.0,2.0,1.0,12.0,0.0,8.0,4.0,1.0,8.0,0.0,,1.0,4.0,15.0,4.0,16.0,89.0,15.0,4.0,16.0,89.0,9.0,0.0,0.0,7.0,311.0,25.0,163.0,42.0,96.0,126.0,70.0,106.0,30.0,7.0,7.0,7.0,7.0,3.0,2.0,85.0,71.0,0.77,35,35,35,22,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.EnumConstantDeclaration,1.0,1.0,1.0,1.0,10.0,0.0,6.0,4.0,1.0,14.0,0.0,,1.0,6.0,20.0,4.0,21.0,105.0,20.0,4.0,21.0,105.0,13.0,0.0,0.0,8.0,362.0,32.0,174.0,55.0,96.0,159.0,73.0,108.0,36.0,7.0,7.0,7.0,7.0,3.0,2.0,89.0,79.0,0.91,36,36,36,29,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.EnumDeclaration,1.0,1.0,1.0,1.0,8.0,0.0,5.0,2.0,1.0,13.0,0.0,,1.0,7.0,18.0,3.0,19.0,119.0,18.0,3.0,19.0,119.0,16.0,0.0,0.0,3.0,302.0,30.0,158.0,56.0,83.0,116.0,63.0,92.0,32.0,5.0,5.0,5.0,5.0,4.0,2.0,89.0,82.0,0.73,30,30,30,27,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ExportsDirective,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,5.0,0.0,,1.0,3.0,8.0,1.0,9.0,93.0,8.0,1.0,9.0,93.0,8.0,0.0,0.0,1.0,121.0,14.0,50.0,25.0,18.0,57.0,19.0,29.0,15.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,1.14,9,9,9,9,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.Expression,1.0,1.0,1.0,1.0,16.0,0.0,3.0,13.0,1.0,3.0,29.0,,0.0,0.0,5.0,0.0,5.0,73.0,5.0,0.0,5.0,73.0,1.0,0.0,0.0,4.0,144.0,5.0,17.0,6.0,5.0,122.0,5.0,11.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,7.18,5,5,5,5,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ExpressionMethodReference,1.0,1.0,1.0,1.0,10.0,0.0,6.0,3.0,1.0,7.0,0.0,,1.0,4.0,16.0,3.0,17.0,96.0,16.0,3.0,17.0,96.0,11.0,0.0,0.0,6.0,281.0,24.0,146.0,44.0,80.0,113.0,60.0,92.0,29.0,5.0,5.0,5.0,5.0,4.0,2.0,88.0,76.0,0.77,32,32,32,21,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.ExpressionStatement,1.0,1.0,1.0,1.0,9.0,0.0,5.0,3.0,1.0,6.0,0.0,,1.0,2.0,11.0,2.0,12.0,85.0,11.0,2.0,12.0,85.0,9.0,0.0,0.0,3.0,185.0,17.0,89.0,30.0,44.0,80.0,35.0,55.0,20.0,3.0,3.0,3.0,3.0,3.0,2.0,87.0,75.0,0.9,19,19,19,14,False
eclipse.jdt.core,org.eclipse.jdt.core.dom.FieldAccess,1.0,1.0,1.0,1.0,11.0,0.0,6.0,4.0,1.0,7.0,0.0,,1.0,3.0,14.0,3.0,15.0,88.0,14.0,3.0,15.0,88.0,9.0,0.0,0.0,6.0,293.0,22.0,127.0,37.0,69.0,146.0,52.0,81.0,26.0,5.0,5.0,5.0,5.0,3.0,2.0,86.0,73.0,1.15,28,28,28,19,False
