project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lm
ant,Public Method,org.apache.tools.ant.taskdefs.optional.ssh.AbstractSshMessage.ProgressMonitor.init,1.0,5.0,0.0,5.0,1.0,3.0,0.0,3.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.types.resources.LazyResourceCollectionWrapper.FilteringIterator.remove,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.types.resources.selectors.Size.isSelected,3.0,9.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.25,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.Rmic.getVerify,2.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.types.FilterChain.addTabsToSpaces,2.0,12.0,0.0,7.0,1.0,4.0,5.0,4.0,2.0,0.0,3.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.71,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.Patch.setPatchfile,2.0,13.0,0.0,9.0,1.0,6.0,4.0,7.0,2.0,0.0,4.0,6.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.44,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.types.FilterSet.getFilterHash,3.0,19.0,0.0,14.0,2.0,9.0,5.0,13.0,4.0,1.0,8.0,11.0,3.0,8.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,0.36,4,4,4,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.pvcs.Pvcs.getPvcsproject,2.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.net.FTPTask.createClasspath,1.0,6.0,0.0,6.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.condition.Xor.eval,0.0,17.0,0.0,9.0,4.0,6.0,8.0,5.0,2.0,0.0,5.0,7.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.89,2,2,2,1,False
