project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lpl
xerces,Public Method,DesignDoc.printMethodComment,3.0,37.0,0.0,37.0,4.0,26.0,1.0,9.0,72.0,2.0,17.0,26.0,4.0,22.0,9.0,9.0,10.0,1.0,1.0,0.0,3.0,0.0,0.03,9,9,10,1,False
xerces,Public Method,DesignDoc.printMethods,5.0,13.0,0.0,13.0,2.0,9.0,3.0,5.0,3.0,0.0,7.0,10.0,2.0,8.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.23,3,3,3,1,False
xerces,Public Method,DesignDoc.printObjectComment,6.0,21.0,0.0,21.0,2.0,16.0,1.0,6.0,4.0,1.0,13.0,17.0,2.0,15.0,4.0,4.0,4.0,1.0,0.0,0.0,3.0,0.0,0.05,4,4,4,1,False
xerces,Public Method,DesignDoc.printObjectProlog,4.0,36.0,0.0,36.0,9.0,28.0,0.0,18.0,21.0,1.0,24.0,31.0,10.0,21.0,7.0,7.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,7,7,7,1,False
xerces,Public Method,DesignDoc.printParamComment,4.0,16.0,0.0,16.0,2.0,12.0,0.0,8.0,3.0,0.0,10.0,13.0,2.0,11.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3,3,3,1,False
xerces,Public Method,DesignDoc.printReturnsComment,3.0,14.0,0.0,14.0,2.0,10.0,0.0,6.0,3.0,0.0,8.0,11.0,2.0,9.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3,3,3,1,False
xerces,Private Static Method,DesignDoc.printType,6.0,63.0,0.0,43.0,8.0,32.0,21.0,11.0,10.0,1.0,25.0,35.0,9.0,26.0,10.0,10.0,12.0,8.0,10.0,10.0,2.0,10.0,0.49,10,10,12,8,False
xerces,Public Static Method,DesignDoc.readDesign,3.0,19.0,0.0,19.0,1.0,12.0,2.0,6.0,6.0,1.0,7.0,11.0,1.0,10.0,4.0,4.0,4.0,1.0,3.0,0.0,2.0,0.0,0.11,4,4,4,1,False
xerces,Public Static Method,Stylesheet.main,2.0,37.0,6.0,31.0,8.0,24.0,1.0,11.0,8.0,1.0,19.0,23.0,8.0,15.0,4.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,0.03,4,4,4,1,False
xerces,Public Implicit Method,clone,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,False
xerces,Public Method,dom.ASBuilder.handleError,4.0,34.0,3.0,31.0,3.0,27.0,0.0,12.0,12.0,1.0,21.0,25.0,3.0,22.0,6.0,4.0,6.0,1.0,3.0,0.0,2.0,0.0,0.0,6,4,6,1,False
xerces,Public Static Method,dom.ASBuilder.main,9.0,109.0,16.0,77.0,10.0,61.0,17.0,15.0,5184.0,4.0,47.0,63.0,10.0,53.0,17.0,17.0,20.0,1.0,3.0,0.0,3.0,0.0,0.22,17,17,20,1,False
xerces,Private Static Method,dom.ASBuilder.printUsage,2.0,21.0,5.0,15.0,1.0,13.0,2.0,2.0,1.0,0.0,13.0,14.0,1.0,13.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.13,2,2,2,1,False
xerces,Public Method,dom.Counter.count,8.0,59.0,7.0,49.0,7.0,35.0,4.0,12.0,13.0,1.0,23.0,30.0,7.0,23.0,11.0,7.0,11.0,7.0,9.0,8.0,3.0,8.0,0.08,11,7,11,7,False
xerces,Public Static Method,dom.Counter.main,13.0,163.0,12.0,140.0,26.0,105.0,12.0,20.0,753314.0,6.0,73.0,99.0,28.0,71.0,27.0,27.0,27.0,15.0,34.0,34.0,5.0,25.0,0.09,27,27,27,15,False
xerces,Public Method,dom.Counter.printResults,11.0,35.0,2.0,31.0,3.0,25.0,3.0,3.0,2.0,0.0,23.0,25.0,1.0,24.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.1,2,2,2,1,False
xerces,Private Static Method,dom.Counter.printUsage,7.0,31.0,4.0,26.0,1.0,24.0,2.0,2.0,1.0,0.0,24.0,25.0,1.0,24.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.08,5,5,5,1,False
xerces,Public Method,dom.Counter.setDocumentInfo,2.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.67,1,1,1,1,False
xerces,Public Method,dom.DOM3.handleError,3.0,12.0,2.0,10.0,2.0,6.0,0.0,4.0,4.0,1.0,4.0,7.0,2.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3,3,1,False
xerces,Public Static Method,dom.DOM3.main,5.0,80.0,25.0,37.0,10.0,31.0,20.0,16.0,4.0,1.0,28.0,31.0,8.0,23.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.54,3,3,3,1,False
xerces,Private Static Method,dom.DOM3.printUsage,1.0,7.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,1,1,1,1,False
xerces,Public Constructor,dom.DOMAddLines.DOMAddLines,4.0,13.0,1.0,11.0,1.0,8.0,3.0,6.0,3.0,0.0,5.0,7.0,1.0,6.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,0.27,3,3,3,1,False
xerces,Public Method,dom.DOMAddLines.ignorableWhitespace,3.0,7.0,0.0,7.0,1.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.29,2,2,2,1,False
xerces,Public Static Method,dom.DOMAddLines.main,2.0,32.0,5.0,22.0,4.0,15.0,6.0,8.0,12.0,1.0,12.0,18.0,5.0,13.0,6.0,6.0,6.0,4.0,2.0,2.0,3.0,2.0,0.27,6,6,6,4,False
xerces,Public Method,dom.DOMAddLines.print,10.0,88.0,10.0,70.0,8.0,55.0,9.0,14.0,27.0,1.0,46.0,54.0,10.0,44.0,13.0,8.0,14.0,1.0,16.0,0.0,3.0,0.0,0.13,13,8,14,1,False
